cenggao,floor,function_list,jianzhumianji,jinshen,location,loupandizhi,loupanmingcheng,miankuan,release_date,service_price,shangpu_type,shifoufenge,shihejingying,titile,total_price,url,zhuangxiu,shiyongmianji,location_coords,city
7.00米,第1层(共1层),"网络,停车位,客梯,燃气",90.73㎡,8.00米,"罗湖,黄贝岭,京基凤凰印象",黄贝岭凤凰路和清平路交汇处（凤凰酒店西侧）,京基凤凰印象,6.00米,2019/8/29 19:58:29,3.80元/㎡·月,临街门面,否,餐饮万能铺,黄贝岭24不夜区罕见出售（租金4.5万总价超低）,1100万,https://sz.shop.fang.com/shou/3_221292296.html,精装修,,"114.133324,22.547069",深圳
6.00米,第1层(共2层),,80㎡,9.00米,"龙华区,民治,龙光玖钻",龙华民治街道中梅路与腾龙路交汇处,龙光玖钻,8.00米,2019/8/22 10:35:23,0.00元/㎡·月,住宅底商,是,百货超市,龙光玖钻一手特价，30平，298万，来电95折,1200万,https://sz.shop.fang.com/shou/3_221083743.html,简装修,,"113.937878,22.741301",深圳
5.20米,第1层(共2层),,57.7㎡,15.15米,"宝安区,宝安,前海卓越时代广场",宝华路与海天路交汇处西南角(宝安区政府..,前海卓越时代广场,3.50米,2019/8/25 19:50:13,0.00元/㎡·月,购物中心/百货,否,,震撼底价前海世界金融湾区总部广场，只有两套！,1335.47万,https://sz.shop.fang.com/shou/3_221183897.html,简装修,,"113.901792,22.569506",深圳
7.00米,第1层(共4层),,64㎡,8.00米,"南山,南山中心区,海岸城东座",海德三道与文心五路交汇处,海岸城东座,6.00米,2019/8/17 10:18:23,0.00元/㎡·月,其他,否,,海岸城购物中心二楼正街铺唯，一业主诚心出售绝不反价,2290万,https://sz.shop.fang.com/shou/3_220942198.html,精装修,,"113.937545,22.517985",深圳
3.00米,第1层(共2层),,1029㎡,32.08米,"罗湖,蔡屋围,水运大厦",深圳市罗湖区嘉宾路4005号,水运大厦,32.08米,2019/8/22 11:23:28,5.00元/㎡·月,住宅底商,是,,万象城商圈嘉宾路30米拐角带4个品牌租约6厘,4799.98万,https://sz.shop.fang.com/shou/3_214318273.html,简装修,,"114.114419,22.538734",深圳
7.00米,,"暖气,停车位,中央空调,上水,下水,可明火,排污,燃气,外摆区",48㎡,8.00米,"南山,蛇口,蛇口邮电宿舍",蛇口邮电宿舍商铺,蛇口邮电宿舍,6.00米,2019/7/22 18:57:16,40.00元/㎡·月,商业街商铺,是,"餐饮美食,休闲娱乐",香港兰桂坊集团实力招商运营 与商业巨头新世界并肩,1000万,https://sz.shop.fang.com/shou/3_220161187.html,精装修,45㎡,"113.913000,22.482260",深圳
7.00米,第2层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",302㎡,8.00米,"龙华区,龙华,壹城中心",龙华人民路与建设路交汇处,壹城中心,6.00米,2019/9/4 11:16:35,12.00元/㎡·月,住宅底商,是,"美容美发,服饰鞋包,休闲娱乐,百货超市,餐饮美食,家居建材,生活服务",强烈推荐---年底入货好时机 山姆会员店旁边一楼临街 高人气,3000万,https://sz.shop.fang.com/shou/3_221431392.html,毛坯,,"114.026592,22.649717",深圳
7.00米,第2层(共2层),"网络,停车位,扶梯,燃气",3598.25㎡,8.00米,"福田,新洲,祥云天都世纪",新洲三路和福强路交汇处,祥云天都世纪,6.00米,2019/8/27 11:51:30,2.88元/㎡·月,住宅底商,是,,福田新洲楼一二楼商业裙楼罕见出售,13800万,https://sz.shop.fang.com/shou/3_221223091.html,精装修,,"114.043778,22.521054",深圳
6.00米,第1层(共1层),,99.21㎡,13.00米,"宝安,宝安中心区,鸿荣源尚都",宝安新中心区新湖路与裕安一路交汇处,鸿荣源尚都,6.00米,2019/8/7 14:50:49,40.00元/㎡·月,住宅底商,是,餐饮美食,罕见转角铺出售 城市空间 前海宝中 海格堡 稳定租约,1549万,https://sz.shop.fang.com/shou/3_220641899.html,毛坯,,"113.887074,22.559216",深圳
3.00米,,"客梯,货梯,扶梯",66.01㎡,4.00米,"宝安,中心区,前海卓越时代广场",前海卓越时代广场,前海卓越时代广场,5.00米,2019/6/13 19:45:14,0.00元/㎡·月,商业街商铺,否,百货超市,前海未来将成为经济发展的重要引擎十年内宝安将是人流大的地方,1562万,https://sz.shop.fang.com/shou/3_218950687.html,毛坯,65㎡,"113.901792,22.569506",深圳
5.50米,第1层(共1层),客梯,257㎡,10.00米,"福田,华强南,飞扬时代大厦",福田-华强南-飞扬时代大厦,飞扬时代大厦,25.70米,2019/8/12 23:18:08,0.00元/㎡·月,购物中心/百货,否,百货超市,（通天地 罕见铺王 正街大转角位双门）市场租金20万元,1799万,https://sz.shop.fang.com/shou/3_220810863.html,简装修,,"114.089640,22.539329",深圳
7.00米,第1层(共1层),"网络,暖气,客梯,货梯,扶梯,中央空调,上水,下水,排污,燃气,外摆区",99㎡,8.00米,"罗湖,东门,金世界商业中心",罗湖区解放路2003号,金世界商业中心,6.00米,2019/7/21 12:15:08,35.00元/㎡·月,商业街商铺,是,服饰鞋包,东门街铺99平售1100万 租金6.5万 难找到第二家单价这么低的了,1100万,https://sz.shop.fang.com/shou/3_220119318.html,精装修,,"114.117579,22.545290",深圳
6.00米,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",50㎡,8.00米,"罗湖,东门,人民北路",人民北路,人民北路,5.00米,2019/9/2 11:56:22,15.00元/㎡·月,住宅底商,否,"家居建材,百货超市,生活服务,酒店宾馆,餐饮美食,服饰鞋包,美容美发,休闲娱乐",人民北路正街！面积50平，租11万，红本在手！业主诚售2300万,2300万,https://sz.shop.fang.com/shou/3_221379175.html,精装修,45㎡,"114.119966,22.544543",深圳
4.60米,第1层(共1层),"网络,暖气,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气",56㎡,10.00米,"南山,南山中心区,万象天地",万象天地,万象天地,4.00米,2019/8/31 11:52:54,0.00元/㎡·月,住宅底商,否,"百货超市,服饰鞋包,生活服务,美容美发",《万象天地稀/缺物业，转角小面积笋铺，租约4厘》,1400万,https://sz.shop.fang.com/shou/3_221332347.html,精装修,,"113.955921,22.541731",深圳
7.00米,第1层(共3层),客梯,1200㎡,8.00米,"南山,南山中心区,保利文化广场",南山商业文化中心区,保利文化广场,6.00米,2019/7/22 11:01:27,0.00元/㎡·月,住宅底商,是,百货超市,可遇不可求海岸城70年产权独栋铺王送6个广告位,117930.2万,https://sz.shop.fang.com/shou/3_220143836.html,简装修,,"113.938285,22.516546",深圳
5.10米,第1层(共2层),"停车位,中央空调,上水,下水,可明火,排烟,排污,外摆区",92㎡,12.00米,"宝安,宝安中心区,前海卓越时代广场",海天路与宝华处交汇处,前海卓越时代广场,7.00米,2019/9/3 15:15:44,15.00元/㎡·月,商业街商铺,是,全能铺,前海湾区核心商务中心 集团品牌物业 高/端商务 休闲购物的铺出售,1328万,https://sz.shop.fang.com/shou/3_221411865.html,简装修,,"113.901792,22.569506",深圳
6.00米,第1层(共1层),,110㎡,9.00米,"南山,蛇口,海韵嘉园",南山公园南路与海昌街交汇,海韵嘉园,16.00米,2019/6/22 23:26:38,5.00元/㎡·月,住宅底商,是,百货超市,蛇口社区出入口 海韵嘉园临街转角铺急售 位置,1100万,https://sz.shop.fang.com/shou/3_219287113.html,毛坯,,"113.924419,22.486078",深圳
5.50米,第1层(共28层),客梯,405㎡,10.00米,"福田,上步,荔湖花苑",福田区红荔路1068号,荔湖花苑,40.50米,2019/9/3 10:40:53,0.00元/㎡·月,住宅底商,否,百货超市,（十万火急 新盘） （超靓银行铺 带30万租金）,4455万,https://sz.shop.fang.com/shou/3_221402204.html,简装修,,"114.100089,22.549442",深圳
7.00米,第1层(共1层),"网络,停车位,中央空调,可明火,排烟,排污,燃气",86㎡,8.00米,"龙华区,龙华,中海锦城",龙华新区民治街道民塘路与简上路交汇处,中海锦城,6.00米,2019/9/4 11:43:45,0.00元/㎡·月,其他,否,,中海锦城购物中心街铺 三个展示门面 超市出入口转角,1300万,https://sz.shop.fang.com/shou/3_221432587.html,毛坯,,"114.014230,22.637275",深圳
5.00米,第1层(共1层),"客梯,货梯,扶梯",85㎡,9.00米,"龙华新区,龙华,壹城中心",东环一路和建设路交汇处,壹城中心,8.00米,2019/8/18 11:36:56,0.00元/㎡·月,商业街商铺,否,百货超市,壹城 看得见的 诚信出售,1300万,https://sz.shop.fang.com/shou/3_220973490.html,毛坯,,"114.026592,22.649717",深圳
7.00米,第49层(共52层),,26.83㎡,8.00米,"福田,福田中心区,卓越时代广场",中心区益田路与福华路交汇处,卓越时代广场,6.00米,2019/9/2 16:39:00,16.00元/㎡·月,写字楼配套底商,是,"休闲娱乐,生活服务",福田中心区时代广场一楼出售,1000万,https://sz.shop.fang.com/shou/3_221387872.html,精装修,,"114.066304,22.519548",深圳
3.00米,第1层(共28层),,254㎡,4.00米,"罗湖,人民南,国贸商业大厦",罗湖区南湖路,国贸商业大厦,5.00米,2019/8/17 17:52:35,0.00元/㎡·月,商业街商铺,否,百货超市,7厘多正街，10年，带租客，售价2000万，租12万,2000.02万,https://sz.shop.fang.com/shou/3_220957371.html,简装修,,"114.120259,22.541448",深圳
5.50米,第1层(共1层),客梯,103㎡,10.00米,"福田,华强,国际科技大厦",福田深南中路与福虹路交汇处,国际科技大厦,10.30米,2019/8/17 0:15:05,0.00元/㎡·月,住宅底商,否,百货超市,福田华强北地铁口，国际科技大厦十年难于临街靓铺，业主急套现,1568万,https://sz.shop.fang.com/shou/3_220936912.html,简装修,,"114.083460,22.539859",深圳
5.00米,第2层(共45层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",258㎡,16.00米,"龙华区,龙华,壹方天地",壹方天地,壹方天地,16.00米,2019/9/4 1:16:01,15.00元/㎡·月,住宅底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",深圳地标综合体拥有国际太空馆40万平写字楼1.5万户住宅航母级,1670万,https://sz.shop.fang.com/shou/3_221424283.html,精装修,,"114.036000,22.646082",深圳
7.00米,第6层(共10层),"上水,下水,可明火,排烟,排污,外摆区",91㎡,8.00米,"南山,蛇口,招东小区",南山区蛇口招商东路50号,招东小区,6.00米,2019/4/23 21:30:43,1.00元/㎡·月,住宅底商,是,"休闲娱乐,美容美发,餐饮美食,服饰鞋包,生活服务,百货超市",蛇口十字路口餐饮街铺 转角10米门面3个租客 4.2万4厘租金,1250万,https://sz.shop.fang.com/shou/3_216515402.html,精装修,,"113.929751,22.492351",深圳
5.00米,第1层(共28层),,91㎡,6.00米,"南山,南头,康乐小区",南新路与学府路交汇处,康乐小区,8.00米,2019/7/23 19:18:30,0.00元/㎡·月,其他,否,,捡便宜了 业主急售带5厘租约8米门面小东门临街,1428.7万,https://sz.shop.fang.com/shou/3_220192399.html,毛坯,,"113.918140,22.526484",深圳
5.50米,第1层(共28层),,96㎡,12.00米,"南山,南头,福临苑",南山大道与学府路交汇处,福临苑,8.00米,2019/8/17 18:25:34,0.00元/㎡·月,住宅底商,是,百货超市,南山餐饮临街铺急售，月租金5万，品牌租客，可隔两层,1100万,https://sz.shop.fang.com/shou/3_220958229.html,简装修,,"113.923511,22.527142",深圳
6.00米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",83.62㎡,10.00米,"宝安,宝安中心区,前海卓越时代广场",前海卓越时代广场,前海卓越时代广场,4.80米,2019/7/20 11:28:36,30.00元/㎡·月,商业街商铺,否,万能铺无业态限制,世界金融中心总部商业核心区旅游景区，震撼特价！！！,1700万,https://sz.shop.fang.com/shou/3_220087695.html,毛坯,,"113.901792,22.569506",深圳
7.00米,第1层(共30层),"停车位,燃气",521.73㎡,8.00米,"南山,南油,百富大厦",南油大道与登良路交汇处,百富大厦,6.00米,2019/9/4 11:25:18,2.30元/㎡·月,住宅底商,否,,"48米展示门面 转角位全能铺 来福士广场为邻,可餐饮,可自用",6388万,https://sz.shop.fang.com/shou/3_221431893.html,简装修,,"113.925420,22.510479",深圳
7.00米,第1层(共2层),"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",97.55㎡,8.00米,"龙华区,龙华,中海锦城",龙华新区民治街道民塘路与简上路交汇处,中海锦城,6.00米,2019/8/14 11:57:00,4.00元/㎡·月,商业街商铺,是,"休闲娱乐,美容美发,餐饮美食,服饰鞋包,生活服务,百货超市",龙华核心商业 地铁无缝接驳龙头拐角铺王 人气旺，消费力高。,1288万,https://sz.shop.fang.com/shou/3_220851361.html,精装修,,"114.014230,22.637275",深圳
5.00米,第1层(共1层),,100㎡,10.00米,"南山,南山中心区,海岸城东座",海德三道与文心五路交汇处,海岸城东座,10.00米,2019/6/23 11:20:41,0.00元/㎡·月,住宅底商,是,百货超市,未来超过5000万的购物主出入口华为旗舰租约铺位,1450万,https://sz.shop.fang.com/shou/3_219295216.html,简装修,,"113.937545,22.517985",深圳
6.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",241㎡,12.00米,"福田,福田中心区,中国凤凰大厦",福田区深南大道2008号,中国凤凰大厦,20.00米,2019/8/3 18:29:41,30.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",福田中心区星巴克出售 带租13万 售3880万 单价仅16.2万,3880万,https://sz.shop.fang.com/shou/3_220527971.html,精装修,,"114.064833,22.541288",深圳
6.00米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,燃气",47㎡,5.00米,"南山,后海,曦湾华府",南山后海湾片区，东滨路以南，后海滨路以东，科苑南路以西。,曦湾华府,8.00米,2019/9/4 14:25:11,7.90元/㎡·月,住宅底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",亏本出售！后海总部基地 转角 品牌租约,1150万,https://sz.shop.fang.com/shou/3_221436893.html,精装修,,"113.941304,22.501607",深圳
4.50米,第1层(共8层),"网络,上水,下水,排污",91㎡,7.00米,"南山,蛇口,招东小区一期",南山区蛇口招商东路50号,招东小区一期,12.00米,2019/8/31 17:54:48,1.00元/㎡·月,住宅底商,否,生活服务,蛇口自贸区转角靓旺+铺，品牌租约，长期稳定收租4厘以上,1250万,https://sz.shop.fang.com/shou/3_221341479.html,精装修,,"113.929751,22.492351",深圳
7.00米,第3层(共3层),"网络,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",90.19㎡,8.00米,"龙华区,龙华,特发和平里",龙华区和平路与布龙路及民塘路交汇处,特发和平里,6.00米,2019/8/14 12:00:32,15.00元/㎡·月,住宅底商,是,"餐饮美食,休闲娱乐,生活服务,美容美发,家居建材,服饰鞋包,百货超市",和平里！ 共享龙华北站人潮！ 旺的就是你！租金过月供,1425万,https://sz.shop.fang.com/shou/3_220851507.html,毛坯,,"114.012675,22.643280",深圳
4.00米,第1层(共1层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",1951.63㎡,30.00米,"罗湖,洪湖,碧湖花园(罗湖)",罗湖区洪湖路上,碧湖花园(罗湖),50.00米,2019/8/27 18:01:41,5.00元/㎡·月,住宅底商,是,百货超市,罗湖区碧湖花园一二三层商业裙楼整体出售，业主急售，可以自用,6500万,https://sz.shop.fang.com/shou/3_221234506.html,精装修,,"114.121210,22.536100",深圳
5.10米,第1层(共2层),,60㎡,8.00米,"南山,蛇口,蛇口邮电宿舍",南山蛇口石云路,蛇口邮电宿舍,6.00米,2019/8/30 20:26:36,40.00元/㎡·月,商业街商铺,是,餐饮美食,太子湾滨海全能临街餐饮发售 由香港兰桂坊运营 单价仅23万,1380万,https://sz.shop.fang.com/shou/3_221319808.html,简装修,,"113.913000,22.482260",深圳
1.00米,第1层(共1层),,80㎡,1.00米,"龙华新区,龙华中心区,壹城中心",人民路以东、八一路以南、工业西路以北,壹城中心,1.00米,2019/8/25 14:56:58,15.00元/㎡·月,其他,否,,山姆商场 楼下转角铺双门面 品牌租客 租约稳定,1100万,https://sz.shop.fang.com/shou/3_221176777.html,精装修,,"114.026592,22.649717",深圳
5.00米,第1层(共55层),"网络,停车位,客梯,货梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",78.05㎡,11.00米,"南山,南山中心区,海印长城",后海大道与文心二路交汇处,海印长城,6.00米,2019/8/30 10:41:21,5.00元/㎡·月,住宅底商,是,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",南山中心区 业主诚心出售！带品牌租约！,1280万,https://sz.shop.fang.com/shou/3_221301883.html,毛坯,,"113.931400,22.517415",深圳
7.00米,第27层(共90层),,85㎡,8.00米,"南山,西丽,云街",创科路与打石二路交汇处,云街,6.00米,2019/9/3 23:26:45,0.00元/㎡·月,其他,否,,万科金街开发商 一期准现铺隆重推出,1020万,https://sz.shop.fang.com/shou/3_221423301.html,毛坯,,"114.022027,22.649854",深圳
5.00米,第1层(共1层),"网络,停车位,上水,下水",114㎡,10.00米,"罗湖,东门,南洋大厦",罗湖区建设路2004号（国贸商圈）,南洋大厦,12.00米,2019/9/4 9:22:11,10.00元/㎡·月,商业街商铺,是,"美容美发,服饰鞋包,生活服务,百货超市",罗湖嘉宾路国贸站金广华12米宽5厘街铺,4100万,https://sz.shop.fang.com/shou/3_221425870.html,简装修,,"114.116720,22.539546",深圳
