cenggao,floor,function_list,jianzhumianji,jinshen,location,loupandizhi,loupanmingcheng,miankuan,release_date,service_price,shangpu_type,shifoufenge,shihejingying,titile,total_price,url,zhuangxiu
7.00米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",45㎡,8.00米,"南山,西丽",创科路与打石二路交汇处,万科云街,6.00米,2019/7/22 18:25:10,12.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",南山总部基地 万科开发一手原始铺,50万,https://sz.shop.fang.com/shou/3_220160333.html,精装修
,第1层(共38层),客梯,1.2㎡,8.00米,"南山,前海",8.00米,太子湾,8.00米,2019/9/1 12:49:08,6.00元/㎡·月,住宅底商,是,太子湾,前海蛇口自贸区招商太子湾 湾玺-商-铺，公-寓,11万,https://sz.shop.fang.com/shou/3_221356396.html,精装修
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",88㎡,11.00米,"宝安,宝安中心区",前海卓越时代广场,前海卓越时代广场餐饮街铺,8.00米,2019/6/19 21:51:54,11.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",一个圣淘沙，一个华侨城欢乐港湾，特价餐饮街铺1188万,23万,https://sz.shop.fang.com/shou/3_219177403.html,毛坯
5.09米,第1层(共1层),"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",60㎡,9.00米,"宝安,福永",福永街道107国道东侧,碧桂园领寓,4.00米,2019/8/18 14:58:22,5.00元/㎡·月,住宅底商,是,百货超市,60平原价375万现特价288万全功能餐饮铺有未来,5.49万,https://sz.shop.fang.com/shou/3_220979749.html,简装修
,第90层(共90层),,10㎡,1.00米,"宝安区,福永",1.00米,深圳宝安福永宝安区福永街道107国道与兴益路交汇处前,1.00米,2019/6/6 17:59:09,1.00元/㎡·月,其他,否,碧桂园领寓,惊天笋铺 清盘住宅价买街铺 碧桂园项目,5.08万,https://sz.shop.fang.com/shou/3_218673253.html,毛坯
5.00米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",212㎡,10.50米,"南山,蛇口",蛇口太子湾邮轮大道,太子湾广场,20.00米,2019/7/31 16:39:47,40.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",国际化资产，项目经理诚意推荐：20米门面展示位 仅18万/平,18万,https://sz.shop.fang.com/shou/3_220432435.html,精装修
7.00米,第2层(共7层),"上水,下水",85㎡,8.00米,"龙华区,龙华",龙华东环一路壹城中心第五区,鸿荣源壹城中心商铺,6.00米,2019/9/1 12:32:15,0.00元/㎡·月,商业街商铺,是,百货超市,（20万人门口）转角位与山姆会员旗舰店为邻坐等发展汇聚,11万,https://sz.shop.fang.com/shou/3_221355957.html,简装修
,第90层(共90层),,10㎡,1.00米,"光明区,光明",1.00米,光明新区公明街道南环大道与松白路交汇处东南侧,1.00米,2019/6/6 17:57:38,1.00元/㎡·月,其他,否,益田假日府邸商铺,公明益田假日，开发商急卖7折清盘，光明标杆一手临街,4.78万,https://sz.shop.fang.com/shou/3_218673210.html,毛坯
7.00米,第2层(共3层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",74㎡,8.00米,"南山,西丽",南山区留仙洞战略型新兴产业总部基地石鼓路与打石一路交汇处,万科云城商铺,6.00米,2019/8/24 18:03:31,4.60元/㎡·月,商业街商铺,否,"美容美发,餐饮美食,服饰鞋包,生活服务,酒店宾馆,家居建材,百货超市,休闲娱乐",硅谷铺王：抗通胀必选优资产，国际品牌保障，超旺人流,14万,https://sz.shop.fang.com/shou/3_221156208.html,精装修
,第1层(共1层),,30㎡,3.00米,"南山区,蛇口",5.00米,蛇口自贸区太子湾招商局蛇口展示中心,4.00米,2019/8/30 10:40:16,0.00元/㎡·月,其他,否,太子湾商务广场,蛇口太子湾原始股 双地铁无缝连接 香港兰桂坊招商,25万,https://sz.shop.fang.com/shou/3_221301819.html,简装修
3.00米,第2层(共8层),,18.71㎡,1.00米,"罗湖,东门",深圳市罗湖区东门解放路,九龙城商铺,1.00米,2019/9/2 15:09:10,38.00元/㎡·月,住宅底商,是,服饰鞋包,业主在宁波放盘急售！二楼好位置19平米100万 租金8千,100万,https://sz.shop.fang.com/shou/3_221384841.html,毛坯
6.00米,第1层(共32层),客梯,1.1㎡,6.00米,"宝安,宝安中心区",深圳市宝安区创业二路与前进一路交汇处,中洲华府,6.00米,2019/9/1 12:44:42,4.50元/㎡·月,住宅底商,否,休闲娱乐,前海总裁私人行馆全球发售,11万,https://sz.shop.fang.com/shou/3_221356286.html,毛坯
5.50米,第2层(共9层),客梯,14㎡,10.00米,"罗湖,东门",罗湖东门东门中路2013号,九龙城广场,1.50米,2019/8/24 10:38:00,0.00元/㎡·月,住宅底商,否,百货超市,九龙城电梯口 转角双门面 14平85万,85万,https://sz.shop.fang.com/shou/3_221142960.html,简装修
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",142㎡,14.00米,"南山,西丽",创科路与打石二路交汇处,万科云街,10.00米,2019/7/30 18:13:48,12.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",内部清盘价18.8万/平 带品牌5厘 中国硅谷总部基地 西丽高铁站,18.8万,https://sz.shop.fang.com/shou/3_220405676.html,精装修
5.10米,7㎡,"停车位,上水,下水,可明火,排烟,排污,外摆区",8㎡,3.00米,"龙岗,龙岗中心城",金地龙城中央商铺,金地龙城中央商铺,3.00米,2019/8/17 12:14:10,10.00元/㎡·月,住宅底商,是,"休闲娱乐,生活服务,美容美发,百货超市,服饰鞋包",深圳120万旧改面积中心商业街铺 低总价 高租金,100万,https://sz.shop.fang.com/shou/3_220947702.html,毛坯
3.00米,第1层(共1层),"客梯,货梯,扶梯",96㎡,4.00米,"宝安,中心区",甲岸南路与金科路交汇处,易尚中心,5.00米,2019/8/6 11:26:19,0.00元/㎡·月,商业街商铺,否,百货超市,欢乐海岸旁临街云集500强总部高薪群,8.8万,https://sz.shop.fang.com/shou/3_220602293.html,简装修
,第3层(共3层),,12㎡,1.00米,"龙华区,龙华",1.00米,龙华新区民治街道民塘路与简上路交汇处,1.00米,2019/7/12 16:05:57,5.00元/㎡·月,其他,否,中海锦城商铺,（钻石铺位）龙华中轴之作 地铁接驳购物中心13.8万起,13.8万,https://sz.shop.fang.com/shou/3_219862170.html,简装修
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",136㎡,15.00米,"南山,西丽",南山区留仙洞战略型新兴产业总部基地石鼓路与打石一路交汇处,万科云城商铺,9.00米,2019/7/29 18:30:34,4.60元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",万科云城铺王 带 单价仅18.8万/平 清盘特价,18.8万,https://sz.shop.fang.com/shou/3_220377369.html,精装修
5.00米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",212㎡,10.50米,"南山,蛇口",蛇口太子湾邮轮大道,太子湾广场,20.00米,2019/8/3 17:37:30,40.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",米其林餐厅 太子湾国际商业街 64米270度大门面,18万,https://sz.shop.fang.com/shou/3_220526632.html,精装修
7.00米,第1层(共2层),"上水,下水",32㎡,8.00米,"龙华区,大浪",深圳龙华区大浪,恒大时尚慧谷,6.00米,2019/8/20 11:15:24,3.00元/㎡·月,住宅底商,是,休闲娱乐,深圳龙华 6号线 公园旁 观山美寓 总价85万起,85万,https://sz.shop.fang.com/shou/3_221028049.html,精装修
6.30米,15㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15.48㎡,3.00米,"东莞,樟木头",樟木头先威路68号,奥园城市天地,4.00米,2019/7/26 10:52:01,10.00元/㎡·月,毛坯,住宅底商,是,东莞小香港，转角铺，展示面好，实用面积大,62万,https://sz.shop.fang.com/shou/3_220272496.html,第1层(共1层)
7.00米,第2层(共4层),"网络,停车位,客梯",7㎡,8.00米,"罗湖,东门",罗湖区解放路2003号,金世界商业中心,6.00米,2019/9/4 9:13:43,20.00元/㎡·月,购物中心/百货,否,"休闲娱乐,生活服务,餐饮美食,服饰鞋包",罗湖东门解放路美食城小铺售,49万,https://sz.shop.fang.com/shou/3_221425802.html,简装修
7.00米,第2层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",1045㎡,8.00米,"南山,蛇口",蛇口太子湾邮轮大道,太子湾广场,6.00米,2019/8/14 16:39:26,40.00元/㎡·月,商业街商铺,否,"酒店宾馆,服饰鞋包,百货超市,美容美发,家居建材,餐饮美食,生活服务,休闲娱乐",项目推荐：国际邮轮中心 十字路口 64米门面 仅售28万/平,28万,https://sz.shop.fang.com/shou/3_220861650.html,精装修
7.00米,第2层(共6层),,25㎡,8.00米,"罗湖,东门",罗湖区东门永新街,东门南塘商业广场B区,6.00米,2019/8/18 9:59:23,0.00元/㎡·月,住宅底商,是,百货超市,年租30万！358万急卖！东门一楼转角铺！税费仅几万！,3.58万,https://sz.shop.fang.com/shou/3_220968535.html,简装修
,第1层(共1层),,10㎡,5.50米,"光明区,公明",6.70米,光明区 公明 长春南路3号,10.00米,2019/8/29 22:03:50,0.00元/㎡·月,商业街商铺,否,中粮云景国际南区商铺,光明中粮云景国际央企打造步行街金铺！地铁300米,3.3万,https://sz.shop.fang.com/shou/3_221295880.html,毛坯
5.00米,98㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",99㎡,11.00米,"宝安,宝安中心区",前海卓越时代广场餐饮街铺,前海卓越时代广场餐饮街铺,9.00米,2019/6/19 20:02:43,8.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",一个圣淘沙名胜世界，一个欢乐港湾，特价餐饮街铺1188万,33万,https://sz.shop.fang.com/shou/3_219173506.html,毛坯
,第1层(共2层),,15㎡,5.10米,"龙岗,龙岗中心城",5.00米,深圳龙岗大道与龙城大道交汇处,13.00米,2019/7/26 11:07:45,0.00元/㎡·月,商业街商铺,否,金地龙城中央商铺,大型商业综合体的 开发商一手街铺 小区出入口69折出售,99万,https://sz.shop.fang.com/shou/3_220273349.html,简装修
6.30米,15㎡,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15.24㎡,4.00米,"东莞,樟木头",樟木头先威路68号,奥园城市天地,4.00米,2019/7/25 14:59:54,10.00元/㎡·月,毛坯,住宅底商,否,东莞小香港特价，转角铺 展示面好 火热销售中,61万,https://sz.shop.fang.com/shou/3_220247385.html,第1层(共1层)
5.00米,第1层(共10层),"暖气,上水",88㎡,11.00米,"福田,华强",福田区华发路,赛格公寓商铺,8.00米,2019/8/31 14:59:04,5.00元/㎡·月,住宅底商,是,百货超市,华强北商业中心，8米门面双租客，仅售1450万,16.5万,https://sz.shop.fang.com/shou/3_221337122.html,简装修
3.00米,第1层(共1层),客梯,26㎡,4.00米,"罗湖,布心",罗湖区-东门,东门步行街商铺,5.00米,2019/8/31 14:01:53,0.00元/㎡·月,商业街商铺,否,百货超市,罗湖东门步行街正街靓铺，月租9厘，百 万人流,91万,https://sz.shop.fang.com/shou/3_221335505.html,简装修
5.10米,第1层(共2层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15㎡,15.00米,"宝安,福永",福永街道107国道东侧,碧桂园领寓,12.00米,2019/9/3 12:10:23,5.00元/㎡·月,住宅底商,是,百货超市,工程抵款 3.7万单价买转角铺旁242平940万 钱景无限,3.7万,https://sz.shop.fang.com/shou/3_221406527.html,简装修
,第1层(共1层),,10㎡,5.00米,"宝安区,福永",4.00米,深圳宝安福永宝安区福永街道107国道与兴益路交汇处前,12.00米,2019/9/3 17:05:55,0.00元/㎡·月,其他,否,碧桂园领寓,福永碧桂园 均价5.6万/平的，还不动心吗,5.6万,https://sz.shop.fang.com/shou/3_221415361.html,毛坯
,第1层(共2层),,33㎡,5.10米,"东莞,凤岗",3.00米,东莞市凤岗镇中心区（金凯悦大酒店旁）凤深大道与财富路交界处,9.00米,2019/8/15 22:50:14,0.00元/㎡·月,商业街商铺,否,锦龙又一城商铺,临深圳商业综合体的 临街总价70万起 统一管理五年,66万,https://sz.shop.fang.com/shou/3_220903770.html,简装修
5.10米,第1层(共2层),"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2㎡,3.00米,"宝安,沙井",万科星城,万科星城,6.00米,2019/9/3 19:25:46,0.00元/㎡·月,住宅底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",万科一手 70年产权 临街 全功能 街铺单价6万起,12万,https://sz.shop.fang.com/shou/3_221418703.html,毛坯
4.00米,186㎡,"客梯,货梯,扶梯",187㎡,5.00米,"宝安,中心区",宝中卓越前海时代广场,百货超市,海天路地铁5号线宝华站A2出口100米,2019/6/13 19:58:04,0.00元/㎡·月,毛坯,商业街商铺,否,（一铺养三代）餐饮铺. 接轨粤港澳大湾区！核心位置,12万,https://sz.shop.fang.com/shou/3_218951048.html,第1层(共1层)
5.10米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2㎡,8.00米,"南山,蛇口",蛇口太子湾邮,太子湾滨海商业开始发售中 欢迎来太子湾项目参观！,7.00米,2019/8/13 17:16:23,20.00元/㎡·月,商业街商铺,是,"酒店宾馆,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",太子湾滨海商业开始发售中 香港/外地客户都可以买 单价17万起,18万,https://sz.shop.fang.com/shou/3_220831879.html,毛坯
,第2层(共7层),"网络,停车位,下水,可明火,排烟,排污,外摆区",60㎡,5.00米,"宝安区,宝安",5.00米,宝华路与海天路交汇处西南角(宝安区政府..,10.00米,2019/7/19 19:20:59,0.00元/㎡·月,其他,否,前海卓越时代广场,"（住宅的价格买）宝中欢乐海岸 ,面积小总价低",15万,https://sz.shop.fang.com/shou/3_220070968.html,简装修
,第1层(共2层),,66㎡,5.60米,"罗湖区,蔡屋围",5.00米,深南大道与人民南路交汇处,10.00米,2019/9/1 15:00:58,0.00元/㎡·月,商业街商铺,否,汇金天琅大厦,东门双地铁口二楼一手出售17万一平带华为租约6万月售,21万,https://sz.shop.fang.com/shou/3_221359505.html,简装修
,第1层(共6层),,100㎡,5.10米,"宝安区,宝安",5.00米,宝华路与海天路交汇处西南角(宝安区政府..,18.00米,2019/8/8 10:47:49,5.00元/㎡·月,其他,否,前海卓越时代广场,（128米高深圳之光）摩天轮星耀湾区 欢乐海岸 大湾区原始股,12万,https://sz.shop.fang.com/shou/3_220665904.html,简装修
4.00米,186㎡,"客梯,货梯,扶梯",187㎡,5.00米,"宝安,中心区",宝中卓越前海时代广场,百货超市,海天路地铁5号线宝华站A2出口100米,2019/6/13 9:34:36,0.00元/㎡·月,毛坯,商业街商铺,否,未来10年后，轮流，宝安将是深圳人流大地方，,12万,https://sz.shop.fang.com/shou/3_218918784.html,第1层(共1层)
,第1层(共33层),,100㎡,5.80米,"光明区,公明",5.00米,光明区 公明 长春南路3号,6.00米,2019/9/3 18:16:40,6.50元/㎡·月,商业街商铺,否,中粮云景国际南区商铺,双地铁一手临街铺，光明新区纯地铁物业单价仅2.5万,3.5万,https://sz.shop.fang.com/shou/3_221416983.html,简装修
,第1层(共2层),,10㎡,5.10米,"宝安区,沙井",6.00米,上星南路,3.00米,2019/9/4 11:12:09,0.00元/㎡·月,其他,否,万科星城,万科一手 70年产权 临街 全功能 街铺单价6万起,60万,https://sz.shop.fang.com/shou/3_221431170.html,毛坯
6.30米,15㎡,,15.24㎡,4.00米,"东莞,樟木头",樟木头先威路68号,奥园城市天地,4.00米,2019/7/25 15:20:46,10.00元/㎡·月,毛坯,住宅底商,是,东莞小香港特价，转角铺 展示面好 火热销售中,61万,https://sz.shop.fang.com/shou/3_220248302.html,第1层(共1层)
5.50米,第2层(共7层),"暖气,客梯",10㎡,10.00米,"龙华区,龙华",龙华新区民治街道民塘路与简上路交汇处,中海锦城商铺,1.50米,2019/8/12 22:53:33,0.00元/㎡·月,购物中心/百货,否,百货超市,（资本配置新方向）地铁口双出口转角铺王 7折清盘,98万,https://sz.shop.fang.com/shou/3_220810596.html,简装修
3.00米,第1层(共1层),"客梯,货梯,扶梯",47㎡,4.00米,"南山,蛇口",蛇口,蛇口太子湾,5.00米,2019/8/26 11:32:51,0.00元/㎡·月,商业街商铺,否,百货超市,（区总推荐太子驾到）深圳一线滨海商业太子湾震撼特价1200万,20万,https://sz.shop.fang.com/shou/3_221195642.html,简装修
5.40米,第1层(共3层),"停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,燃气,外摆区",30㎡,6.00米,"龙华新区,龙华",玉龙路1号,莱蒙水榭山,5.00米,2019/7/12 21:16:13,3.10元/㎡·月,商业街商铺,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",黄江商业中心 双地铁口30万人流量 带5年租金250/平 上,68.47万,https://sz.shop.fang.com/shou/3_219870102.html,毛坯
,第90层(共90层),,163.6㎡,1.00米,"宝安,西乡",1.00米,"宝城76区,锦花路与西乡大道交汇处",1.00米,2019/8/7 17:33:23,0.00元/㎡·月,其他,否,天骄世家商铺,（急售做上市公司的房东）单价6.7万 做15米转角永辉集团的,100万,https://sz.shop.fang.com/shou/3_220648575.html,毛坯
,第1层(共1层),,30㎡,7.00米,"光明新区,公明",6.00米,松白路,8.00米,2019/8/30 10:21:16,0.00元/㎡·月,住宅底商,否,中粮云景国际,单价2.8万！地铁口出口 无缝接驳 住宅底商,84万,https://sz.shop.fang.com/shou/3_221300903.html,简装修
,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",88㎡,7.00米,"宝安,宝安中心区",6.00米,前海卓越时代广场,8.00米,2019/8/21 22:30:50,11.00元/㎡·月,商业街商铺,否,前海卓越时代广场餐饮街铺,一个圣淘沙，一个华侨城欢乐港湾，特价餐饮街铺1188万,26万,https://sz.shop.fang.com/shou/3_221077375.html,毛坯
3.00米,40㎡,"客梯,货梯,扶梯",48.15㎡,10.00米,"龙岗,龙岗中心城",龙岗新生村旁,集银皮革市场,4.00米,2019/7/24 12:13:24,5.50元/㎡·月,简装修,商业街商铺,是,龙岗集银皮革 已 签 拆 迁协议 红本在手 急用钱,55万,https://sz.shop.fang.com/shou/3_220209795.html,第1层(共2层)
6.00米,第1层(共3层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",28㎡,6.00米,"罗湖,洪湖",罗湖,公园上寓,6.00米,2019/9/3 10:56:37,5.00元/㎡·月,写字楼配套底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",罗湖城央，洪湖沃尔玛旁 米复式 总价99万起,99万,https://sz.shop.fang.com/shou/3_221403331.html,精装修
3.00米,第1层(共1层),,3㎡,4.00米,"宝安区,新安",南环大道9号,奥园峯荟,5.00米,2019/9/3 10:19:45,0.00元/㎡·月,其他,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",极乐活时区奥园缤纷 地铁口一手临街铺 稳定租约,7.3万,https://sz.shop.fang.com/shou/3_221401043.html,简装修
7.00米,第2层(共2层),"上水,下水",31㎡,8.00米,"龙华区,龙华",羊台山公园,恒大时尚慧谷,6.00米,2019/8/20 11:16:02,3.00元/㎡·月,住宅底商,是,休闲娱乐,龙华羊台山公园旁 通天然气带精装修 带阳台85万起,85万,https://sz.shop.fang.com/shou/3_221028079.html,精装修
,第1层(共1层),,10㎡,5.10米,"宝安区,福永",4.00米,深圳宝安福永宝安区福永街道107国道与兴益路交汇处前行100米,3.00米,2019/8/29 17:11:31,0.00元/㎡·月,其他,否,碧桂园领寓,碧桂园一手现铺转角铺，地产公司租客460元/平，租金低月供,68万,https://sz.shop.fang.com/shou/3_221287789.html,毛坯
4.50米,第1层(共3层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",18㎡,4.50米,"南山,科技园","南山高新南,滨海大道与科技南路交汇处",浪琴半岛商铺,4.00米,2019/6/11 11:30:20,11.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",南山科技园 步行街首层红本奶茶铺 租八千月供三千 包过户 急/售,51万,https://sz.shop.fang.com/shou/3_218845545.html,精装修
7.00米,第3层(共8层),,7㎡,8.00米,"宝安,宝安中心区",宝安宝华路与海天路交汇处西南角（宝安区,前海卓越时代广场,6.00米,2019/7/24 11:12:59,0.00元/㎡·月,住宅底商,是,百货超市,（中美贸易战）如何配置好自己的资产总价1000万起均价20,18万,https://sz.shop.fang.com/shou/3_220206706.html,简装修
,第1层(共2层),,45㎡,6.00米,"深圳周边区,深圳周边",5.00米,松白路,10.00米,2019/8/21 16:19:17,3.00元/㎡·月,其他,否,中粮云景国际,光明中粮云景国际 回宝绿高 20年回苯 地铁口临街铺 70年,100万,https://sz.shop.fang.com/shou/3_221067443.html,毛坯
5.00米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",1045㎡,18.00米,"南山,蛇口",蛇口太子湾邮轮大道,太子湾广场,64.00米,2019/7/30 18:41:16,40.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",太子湾国际邮轮母港 全新一手街铺 带国际品牌,28万,https://sz.shop.fang.com/shou/3_220406220.html,精装修
,第1层(共1层),,3㎡,1.00米,"宝安区,沙井",1.00米,上星南路,1.00米,2019/8/14 21:30:25,0.00元/㎡·月,商业街商铺,否,万科星城,沙井临海岸城商圈万科发售一手街铺，单价3.1万起,3.1万,https://sz.shop.fang.com/shou/3_220870101.html,简装修
3.00米,第1层(共1层),,3㎡,4.00米,"宝安区,新安",南环大道9号,奥园峯荟,5.00米,2019/6/24 15:55:26,1.00元/㎡·月,其他,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",总价380万月租12000品牌商家签三年合约先机,17万,https://sz.shop.fang.com/shou/3_219330666.html,毛坯
,第1层(共2层),,57㎡,5.10米,"宝安区,福永",5.00米,深圳宝安福永宝安区福永街道107国道与兴益路交汇处,10.00米,2019/8/24 10:16:17,8.00元/㎡·月,商业街商铺,否,碧桂园领寓商铺,深圳国际会展中心旁 抵工程款的一手 单价才5万起,3万,https://sz.shop.fang.com/shou/3_221141500.html,简装修
5.10米,第1层(共1层),"暖气,停车位,上水,下水,可明火,外摆区",21㎡,5.00米,"坪山新区,坪山新区周边",坪山大道,世贸壹号湾,4.00米,2019/9/3 10:45:13,5.00元/㎡·月,住宅底商,是,百货超市,世贸粤湾壹号 坪山地段 坐享强大客流,84万,https://sz.shop.fang.com/shou/3_221402519.html,简装修
5.00米,第4层(共8层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调",13㎡,4.00米,"罗湖,东门",深圳市罗湖区东门解放路,九龙城商铺,3.00米,2019/6/14 14:52:25,20.00元/㎡·月,商业街商铺,否,美容美发,原价70万！！现售价45万！！,45万,https://sz.shop.fang.com/shou/3_218979400.html,精装修
3.60米,第7层(共23层),"停车位,客梯,中央空调,上水,下水,排烟,排污",28㎡,9.00米,"龙岗,龙岗中心城",爱地花园,仁恒梦公园,2.00米,2019/8/19 19:51:51,4.80元/㎡·月,住宅底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",首付约39万 买 拎包入住 3.6米 酒店真,80万,https://sz.shop.fang.com/shou/3_221016462.html,精装修
5.10米,第3层(共3层),,20㎡,5.00米,"罗湖,蔡屋围",深南中路红岭路红宝路中间,京基金融中心公寓商铺,4.00米,2019/9/4 10:15:56,0.00元/㎡·月,住宅底商,是,百货超市,世贸标杆发售中，单价4万起，14号线地铁口,80万,https://sz.shop.fang.com/shou/3_221428443.html,简装修
,第90层(共90层),,3000㎡,3.00米,"深圳周边区,深圳周边",5.00米,松白路,4.00米,2019/8/21 16:58:57,1.00元/㎡·月,其他,否,中粮云景国际,公明总价50万起买地铁口的红本 带稳定租约,3万,https://sz.shop.fang.com/shou/3_221068931.html,简装修
3.00米,第1层(共1层),"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",3㎡,4.00米,"宝安区,新安",南环大道9号,奥园峯荟,5.00米,2019/9/2 10:18:45,0.00元/㎡·月,其他,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",极乐活时区奥园缤纷 地铁口一手临街铺 稳定租约,15万,https://sz.shop.fang.com/shou/3_221374445.html,简装修
3.00米,第1层(共1层),,4㎡,4.00米,"光明新区,公明",松白路,中粮云景国际,5.00米,2019/6/24 15:55:04,5.00元/㎡·月,其他,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",深圳会展 凤凰荟餐饮铺门面8米68平总价310万首付五成,9万,https://sz.shop.fang.com/shou/3_219330647.html,毛坯
7.00米,第5层(共7层),,85㎡,8.00米,"龙华区,龙华",龙华东环一路壹城中心第五区,鸿荣源壹城中心商铺,6.00米,2019/8/2 11:14:57,0.00元/㎡·月,住宅底商,是,百货超市,（20万人门口）转角位与山姆会员旗舰店为邻坐等发展汇聚,12万,https://sz.shop.fang.com/shou/3_220482732.html,简装修
,第1层(共1层),,25㎡,1.00米,"龙华区,龙华",1.00米,龙华镇和平西路与中环路交汇处,1.00米,2019/8/14 10:34:53,0.00元/㎡·月,其他,否,富通天骏商铺,街区+综合体 单价才4万 总价才100起 来电再享7折,100万,https://sz.shop.fang.com/shou/3_220846912.html,毛坯
,第1层(共32层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",28㎡,3.60米,"龙岗,龙岗中心城",6.00米,龙岗,6.00米,2019/9/1 13:07:43,6.00元/㎡·月,购物中心/百货,否,仁恒梦公园,龙岗大运城地铁出口综合体精装公-寓98万,98万,https://sz.shop.fang.com/shou/3_221356782.html,精装修
,第1层(共1层),,71㎡,5.50米,"龙华区,龙华",7.10米,龙华东环一路壹城中心第五区,10.00米,2019/8/27 21:22:32,0.00元/㎡·月,商业街商铺,否,鸿荣源壹城中心商铺,全业态双边街真实年租金6.5房东急售低于市场价,78.1万,https://sz.shop.fang.com/shou/3_221240388.html,毛坯
