zhuanrangfei,rental_price,pay_method,jianzhumianji,shiyongmianji,shengyuzuqi,zhuanrangfangshi,floor,zhuangxiu,building_type,shifoufenge,shihejingying,loupanmingcheng,loupandizhi,miankuan,jinshen,cenggao,elvator_number,service_price,function_list,release_date,url,location_coords
,230000元/月,475㎡,暂无,,,,住宅底商,,否,龙口西路商铺,,客梯0个，货梯0个,1.00米,1.00米,3.00米,龙口西路商铺,0.00㎡,,,2019/9/11 10:10:18,https://gz.shop.fang.com/zu/3_242193193.html,
,900元/月,押二付一,0.00㎡,,,,第1层(共30层),简装修,住宅底商,是,,珠江新城西区商铺,广州市天河区珠江新城西区,16.49米,16.49米,3.00米,客梯0个，货梯0个,10.00元/㎡·月,,2019/8/30 14:04:23,https://gz.shop.fang.com/zu/3_241856859.html,"113.327343,23.119274"
,807100元/月,押二付一,2306㎡,,,,第1层(共30层),精装修,住宅底商,是,百货超市,天河北广州大道中超甲级五星级酒店附属商业裙楼,天河区广场大道中电询13138661669,48.02米,48.02米,3.00米,,39.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/8/30 14:03:07,https://gz.shop.fang.com/zu/3_241856800.html,"113.315912,23.132627"
,42000元/月,押二付一,392000.00㎡,280㎡,,,第1层(共3层),简装修,写字楼配套底商,是,"服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",白云万达广场商铺,云城东路501号,5.00米,10.00米,11.00米,客梯0个，货梯0个,10.00元/㎡·月,"网络,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/31 10:33:42,https://gz.shop.fang.com/zu/3_237842197.html,"113.264917,23.172898"
,16000元/月,押一付三,0.00㎡,,,,第1层(共2层),精装修,住宅底商,否,百货超市,番禺万达广场商铺,迎宾大道万博中心以东、汉溪大道以北、兴南大道以南,7.50米,10.00米,5.50米,客梯0个，货梯0个,,"网络,暖气,停车位,客梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/29 19:11:10,https://gz.shop.fang.com/zu/3_241839356.html,"113.349106,23.007572"
,4800元/月,押一付三,184㎡,,,,第2层(共3层),简装修,商业街商铺,否,生活服务,龙归金铂广场,龙归金铂广场,9.10米,15.70米,4.80米,,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",2019/8/31 11:03:00,https://gz.shop.fang.com/zu/3_241879177.html,"113.294105,23.267473"
5万元,25000元/月,押三付一,18.00㎡,,24个月,空转,第2层(共39层),简装修,商业街商铺,否,,琶洲商业广场商铺,海珠琶洲蟠龙新街3号,4.00米,8.00米,4.30米,客梯0个，货梯0个,4.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/22 12:02:08,https://gz.shop.fang.com/zu/3_234883308.html,"113.383905,23.098788"
,68000元/月,押二付一,120000.00㎡,100㎡,,,第1层(共1层),简装修,住宅底商,否,,珠光新城御景商铺,天河区珠江新城花城大道766号,5.00米,10.00米,11.00米,客梯0个，货梯0个,5.00元/㎡·月,"上水,下水,可明火,排烟,排污",2019/9/6 15:11:31,https://gz.shop.fang.com/zu/3_242059177.html,"113.320962,23.119737"
,205000元/月,租金已包含,暂无,,,,写字楼配套底商,,否,珠江新城西区商铺,,客梯0个，货梯0个,珠江新城西区商铺,,,,0.00㎡,342㎡,,2019/8/27 10:48:09,https://gz.shop.fang.com/zu/3_241767335.html,
,9000元/月,押二付一,392000.00㎡,40㎡,,,第1层(共1层),简装修,写字楼配套底商,是,"美容美发,餐饮美食,休闲娱乐",白云万达广场商铺,云城东路501号,5.00米,10.00米,6.00米,客梯0个，货梯0个,10.00元/㎡·月,"上水,下水,可明火,排烟,排污,燃气",2019/7/4 16:51:36,https://gz.shop.fang.com/zu/3_240234719.html,"113.264917,23.172898"
,354400元/月,443㎡,暂无,,,,商业街商铺,,否,天河南一路商铺,,客梯0个，货梯0个,1.00米,1.00米,3.00米,天河南一路商铺,0.00㎡,,,2019/9/7 9:59:51,https://gz.shop.fang.com/zu/3_242080274.html,
,45000元/月,租金已包含,暂无,,,,住宅底商,,否,江燕路商铺,,客梯0个，货梯0个,江燕路商铺,,,,0.00㎡,146㎡,,2019/8/20 10:06:49,https://gz.shop.fang.com/zu/3_241573506.html,
,275000元/月,租金已包含,第1层(共5层),,,,商业街商铺,,否,同福东路,,同福东路,,,,,,2473㎡,,2019/8/20 17:15:27,https://gz.shop.fang.com/zu/3_241588376.html,"113.266473,23.106595"
,130000元/月,316㎡,第1层(共5层),,,,住宅底商,,否,华利路,,华利路,1.00米,1.00米,3.00米,,,,,2019/8/19 10:18:38,https://gz.shop.fang.com/zu/3_241548531.html,"113.315918,23.117225"
,37500元/月,押二付一,150㎡,,,,第1层(共5层),毛坯,商业街商铺,否,餐饮美食,捷登都会商场,中山五路,5.00米,12.00米,3.50米,,60.00元/㎡·月,"上水,下水,排污",2019/8/23 11:38:38,https://gz.shop.fang.com/zu/3_241665121.html,"113.265649,23.125756"
,65000元/月,122㎡,暂无,,,,住宅底商,,否,花城大道商铺,,客梯0个，货梯0个,1.00米,1.00米,3.00米,花城大道商铺,0.00㎡,,,2019/9/11 10:02:37,https://gz.shop.fang.com/zu/3_242192775.html,
,95000元/月,1.40元/㎡·月,2001-01-01,,,,住宅底商,,否,汇侨新城商铺,,客梯0个，货梯0个,1.00米,1.00米,3.00米,汇侨新城商铺,3750.00㎡,1820㎡,,2019/9/11 10:00:59,https://gz.shop.fang.com/zu/3_242192677.html,
,260440元/月,押二付一,213523.00㎡,,,,第1层(共1层),简装修,住宅底商,否,"生活服务,美容美发,休闲娱乐",星汇园商铺,天河区珠江新城华穗路398号,16.00米,10.00米,4.50米,客梯0个，货梯0个,3.50元/㎡·月,"上水,下水",2019/8/16 17:51:20,https://gz.shop.fang.com/zu/3_241482871.html,"113.319921,23.122713"
,68000元/月,租金已包含,第1层(共5层),,,,住宅底商,,否,珠江新城酒吧街,,天河中区兴国...,,,,,,96㎡,,2019/8/20 10:07:07,https://gz.shop.fang.com/zu/3_241573525.html,"113.324444,23.117783"
,44000元/月,租金已包含,第1层(共5层),,,,购物中心/百货,,否,金沙洲,,金沙洲,,,,,,830㎡,,2019/8/27 10:48:39,https://gz.shop.fang.com/zu/3_241767355.html,"113.201424,23.165328"
,43000元/月,56㎡,第1层(共5层),,,,写字楼配套底商,,否,天河路,,天河路,1.00米,1.00米,3.00米,,,,,2019/9/7 9:45:17,https://gz.shop.fang.com/zu/3_242079735.html,"113.326433,23.132963"
,3000元/月,押二付一,270㎡,,,,第1层(共3层),精装修,住宅底商,是,百货超市,尚层国际商务-正门,尚层国际商务写字楼-正门,15.00米,17.00米,4.00米,,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/5 9:25:28,https://gz.shop.fang.com/zu/3_242011374.html,"113.321695,23.141713"
,140000元/月,30.00元/㎡·月,暂无,,,,写字楼配套底商,,否,广州渔人码头商铺,,客梯0个，货梯0个,1.00米,1.00米,3.00米,广州渔人码头商铺,0.00㎡,1000㎡,,2019/9/7 9:39:03,https://gz.shop.fang.com/zu/3_242079542.html,
,196000元/月,30.00元/㎡·月,暂无,,,,商业街商铺,,否,广州渔人码头商铺,,客梯0个，货梯0个,1.00米,1.00米,3.00米,广州渔人码头商铺,0.00㎡,1400㎡,,2019/9/9 14:06:44,https://gz.shop.fang.com/zu/3_242146651.html,
,80000元/月,押三付一,714㎡,,,,第2层(共4层),简装修,住宅底商,否,"百货超市,生活服务,美容美发,餐饮美食,休闲娱乐",同福东路,同福东路,11.00米,45.00米,3.80米,,,"网络,客梯,上水,下水,可明火,排烟,燃气",2019/9/11 10:40:16,https://gz.shop.fang.com/zu/3_242194741.html,"113.266473,23.106595"
,87080元/月,押二付一,311㎡,,,,第1层(共1层),毛坯,住宅底商,否,餐饮美食,建设五马路,越秀区建设五马路,7.00米,8.00米,3.50米,,17.00元/㎡·月,"停车位,上水,可明火,排烟,排污",2019/8/3 11:23:05,https://gz.shop.fang.com/zu/3_241104039.html,"113.284340,23.135680"
,5500元/月,押一付三,500㎡,,,,第2层(共4层),简装修,写字楼配套底商,否,"服饰鞋包,生活服务,休闲娱乐",金菊路,金菊路,6.00米,20.00米,4.00米,,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",2019/8/31 11:48:13,https://gz.shop.fang.com/zu/3_241881039.html,"113.313048,23.101073"
,45000元/月,押三付一,0.00㎡,,,,第1层(共1层),简装修,住宅底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",寺右二马路商铺,越秀区寺右二马路,3.90米,17.00米,4.00米,客梯0个，货梯0个,,"网络,上水,下水,可明火,排烟,燃气",2019/9/11 11:05:15,https://gz.shop.fang.com/zu/3_242195937.html,"113.310217,23.117361"
,517660元/月,押三付一,120000.00㎡,,,,第2层(共4层),毛坯,写字楼配套底商,否,"百货超市,酒店宾馆,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",琶洲会展世界城商铺,新港中路48号,20.00米,99.00米,5.00米,客梯0个，货梯0个,,"网络,停车位,客梯,货梯,中央空调,上水,下水,排烟,排污,燃气",2019/9/11 11:06:04,https://gz.shop.fang.com/zu/3_242195984.html,"113.385892,23.095977"
,570000元/月,租金已包含,第1层(共5层),,,,住宅底商,,否,恒福路,,恒福路,,,,,,6400㎡,,2019/8/20 17:18:38,https://gz.shop.fang.com/zu/3_241588494.html,"113.288538,23.143698"
,7000元/月,押二付一,0.00㎡,,,,第1层(共1层),精装修,住宅底商,是,百货超市,中山四路商铺,广州市越秀区中山四路,3.00米,5.00米,4.00米,客梯0个，货梯0个,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 22:51:34,https://gz.shop.fang.com/zu/3_242106863.html,"113.276872,23.127270"
,880000元/月,租金已包含,暂无,,,,住宅底商,,否,芳村大道中商铺,,客梯0个，货梯0个,芳村大道中商铺,,,,0.00㎡,16000㎡,,2019/8/20 17:16:38,https://gz.shop.fang.com/zu/3_241588417.html,
,200000元/月,租金已包含,暂无,,,,住宅底商,,否,中山四路商铺,,客梯0个，货梯0个,中山四路商铺,,,,0.00㎡,400㎡,,2019/8/20 17:16:42,https://gz.shop.fang.com/zu/3_241588422.html,
,48000元/月,租金已包含,暂无,,,,住宅底商,,否,江南西商铺,,客梯0个，货梯0个,江南西商铺,,,,0.00㎡,78㎡,,2019/8/20 17:17:06,https://gz.shop.fang.com/zu/3_241588431.html,
,37500元/月,租金已包含,第1层(共5层),,,,住宅底商,,否,万寿路,,万寿路,,,,,,150㎡,,2019/8/24 11:50:06,https://gz.shop.fang.com/zu/3_241694920.html,"113.281441,23.102073"
,55000元/月,110㎡,暂无,,,,住宅底商,,否,惠福路商业街,,客梯0个，货梯0个,1.00米,1.00米,3.00米,惠福路商业街,0.00㎡,,,2019/8/19 10:17:23,https://gz.shop.fang.com/zu/3_241548475.html,
,150000元/月,租金已包含,暂无,,,,住宅底商,,否,北京路步行街,,客梯4个，货梯2个,北京路步行街,,,,24666.00㎡,380㎡,,2019/8/25 12:45:00,https://gz.shop.fang.com/zu/3_241722788.html,"113.273727,23.096689"
35万元,53000元/月,押三付一,18.00㎡,,,,第3层(共4层),精装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,生活服务,美容美发,餐饮美食,休闲娱乐",琶洲商业广场商铺,海珠琶洲蟠龙新街3号,,,4.30米,客梯0个，货梯0个,4.00元/㎡·月,"暖气,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/22 12:02:08,https://gz.shop.fang.com/zu/3_234156622.html,"113.383905,23.098788"
,135000元/月,264㎡,暂无,,,,购物中心/百货,,否,潮流站商铺,,客梯0个，货梯0个,1.00米,1.00米,3.00米,潮流站商铺,0.00㎡,,,2019/9/11 10:39:34,https://gz.shop.fang.com/zu/3_242194709.html,
,16000元/月,押二付一,0.00㎡,,,,第1层(共1层),简装修,住宅底商,是,百货超市,中山大道中商铺,中山大道中,5.00米,6.00米,4.00米,客梯0个，货梯0个,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 22:26:42,https://gz.shop.fang.com/zu/3_242106329.html,"113.409315,23.119753"
,25000元/月,押二付一,170㎡,,,,第1层(共3层),精装修,住宅底商,是,百货超市,金亿广场,金亿广场,26.10米,20.00米,4.50米,,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 22:54:30,https://gz.shop.fang.com/zu/3_242106910.html,"113.261467,23.152076"
,4400元/月,租金已包含,暂无,,,,住宅底商,,否,花语水岸商铺,,客梯0个，货梯0个,花语水岸商铺,,,,0.00㎡,55㎡,,2019/8/20 17:18:33,https://gz.shop.fang.com/zu/3_241588487.html,
,899元/月,押二付一,0.00㎡,,,,第1层(共30层),简装修,住宅底商,是,,珠江新城西区商铺,广州市天河区珠江新城西区,16.49米,16.49米,3.00米,客梯0个，货梯0个,10.00元/㎡·月,,2019/8/30 14:00:41,https://gz.shop.fang.com/zu/3_241856698.html,"113.327343,23.119274"
,36000元/月,押二付一,0.00㎡,198㎡,,,第1层(共2层),精装修,商业街商铺,是,,番禺万达广场商铺,迎宾大道万博中心以东、汉溪大道以北、兴南大道以南,8.00米,28.00米,5.00米,客梯0个，货梯0个,15.00元/㎡·月,"网络,停车位,上水,下水,可明火,排烟,排污,燃气",2019/8/8 10:07:47,https://gz.shop.fang.com/zu/3_237254157.html,"113.349106,23.007572"
,70000元/月,127㎡,第1层(共5层),,,,住宅底商,,否,凯旋新世界,,花城大道,1.00米,1.00米,3.00米,,,,,2019/9/11 10:42:30,https://gz.shop.fang.com/zu/3_242194838.html,"113.352806,23.117050"
,3000元/月,押一付三,37㎡,,,,第1层(共15层),简装修,住宅底商,否,百货超市,花都区,花都区,6.00米,6.00米,3.00米,,,"网络,客梯",2019/8/31 12:26:57,https://gz.shop.fang.com/zu/3_241882138.html,"113.220218,23.404165"
,4500元/月,押二付一,50㎡,,,,第1层(共1层),精装修,住宅底商,是,百货超市,广东省广州市番禺区大学城中心北大街,广东省广州市番禺区大学城中心北大街,5.00米,10.00米,4.00米,,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 22:58:33,https://gz.shop.fang.com/zu/3_242107007.html,"113.384598,23.053089"
,19000元/月,押二付一,0.00㎡,19㎡,,,第1层(共1层),简装修,住宅底商,否,"百货超市,服饰鞋包,生活服务,餐饮美食",力迅上筑商铺,珠江新城海明路,2.00米,10.00米,6.00米,客梯0个，货梯0个,5.00元/㎡·月,"上水,下水,可明火,排烟",2019/9/6 10:28:55,https://gz.shop.fang.com/zu/3_242045998.html,"113.343096,23.115673"
,160000元/月,押二付一,0.00㎡,1760㎡,,,第1层(共2层),毛坯,临街门面,否,"酒店宾馆,其他",黄埔东路商铺,黄埔东路,14.00米,16.00米,7.00米,客梯0个，货梯0个,2.60元/㎡·月,"停车位,扶梯,上水,下水,可明火",2019/9/9 10:07:23,https://gz.shop.fang.com/zu/3_242139604.html,"113.494294,23.086193"
,65000元/月,租金已包含,暂无,,,,住宅底商,,否,珠江新城中区商铺,,客梯0个，货梯0个,珠江新城中区商铺,,,,0.00㎡,180㎡,,2019/8/27 10:49:15,https://gz.shop.fang.com/zu/3_241767398.html,
,286000元/月,押二付一,2200㎡,,,,第5层(共29层),精装修,写字楼配套底商,是,办公,天河南石牌桥太古汇旁,天河路373号,44.00米,50.00米,3.00米,,18.00元/㎡·月,"停车位,客梯,货梯,中央空调",2019/9/7 18:02:30,https://gz.shop.fang.com/zu/3_242098451.html,"113.331393,23.133804"
,38000元/月,租金已包含,暂无,,,,住宅底商,,否,黄石路商铺,,客梯0个，货梯0个,黄石路商铺,,,,0.00㎡,140㎡,,2019/8/27 10:48:43,https://gz.shop.fang.com/zu/3_241767364.html,
,54000元/月,租金已包含,暂无,,,,购物中心/百货,,否,高德置地广场商铺,,客梯9个，货梯2个,高德置地广场商铺,,,,920000.00㎡,98㎡,,2019/8/27 10:45:45,https://gz.shop.fang.com/zu/3_241767161.html,"113.313764,23.117434"
,64000元/月,150㎡,第1层(共5层),,,,住宅底商,,否,猎德大道,,猎德大道,1.00米,1.00米,3.00米,,,,,2019/9/9 14:14:07,https://gz.shop.fang.com/zu/3_242146843.html,"113.333451,23.121060"
,80000元/月,租金已包含,暂无,,,,住宅底商,,否,富力东山新天地商铺,,客梯0个，货梯0个,富力东山新天地商铺,,,,0.00㎡,589㎡,,2019/8/20 10:09:07,https://gz.shop.fang.com/zu/3_241573632.html,
,4000元/月,押二付一,45㎡,,,,第1层(共4层),精装修,住宅底商,是,百货超市,星河湾五期,沿江东路,5.00米,9.00米,3.00米,,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 22:56:28,https://gz.shop.fang.com/zu/3_242106957.html,"113.350816,23.033518"
,405000元/月,押二付一,0.00㎡,,,,第1层(共1层),简装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",珠江新城东区商铺,珠江新城珠光御景,35.00米,23.00米,4.70米,客梯0个，货梯0个,28.00元/㎡·月,"停车位,客梯,货梯,上水,下水",2019/9/7 9:44:32,https://gz.shop.fang.com/zu/3_242079708.html,"113.327343,23.119274"
,180000元/月,押二付一,0.00㎡,,,,第1层(共1层),简装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",珠江新城东区商铺,珠江新城珠光御景,24.00米,13.00米,4.70米,客梯0个，货梯0个,28.00元/㎡·月,"网络,停车位,客梯,货梯,上水,下水",2019/9/11 11:07:14,https://gz.shop.fang.com/zu/3_242196043.html,"113.327343,23.119274"
,50400元/月,押一付三,0.00㎡,,,,第1层(共2层),简装修,商业街商铺,否,百货超市,番禺万达广场商铺,迎宾大道万博中心以东、汉溪大道以北、兴南大道以南,27.00米,10.00米,5.50米,客梯0个，货梯0个,,"网络,停车位,中央空调",2019/8/29 19:18:45,https://gz.shop.fang.com/zu/3_241839602.html,"113.349106,23.007572"
