cenggao,floor,function_list,jianzhumianji,jinshen,location,loupandizhi,loupanmingcheng,miankuan,release_date,service_price,shangpu_type,shifoufenge,shihejingying,titile,total_price,url,zhuangxiu,shiyongmianji,location_coords,city
5.00米,第1层(共5层),,20㎡,5.00米,"白云,机场路,机场路",白云区机场路1号,机场路,4.00米,2019/8/21 18:10:22,0.00元/㎡·月,购物中心/百货,否,,百信广场大卡司产权 现租一万六稳定收租包.过户,27.8万,https://gz.shop.fang.com/shou/3_241618557.html,简装修,,"113.262363,23.192285",广州
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",16㎡,8.00米,"南沙,金洲,南沙万达广场",南沙新区环市大道与双山大道交汇处西北侧,南沙万达广场,6.00米,2019/8/31 22:00:46,10.00元/㎡·月,临街门面,否,"百货超市,餐饮美食",急售 南沙万达广场!!地铁口街铺人气商圈 !产权交易 月收13000!,28万,https://gz.shop.fang.com/shou/3_241898611.html,精装修,,"113.266193,23.172271",广州
3.00米,第1层(共6层),"网络,暖气,停车位,货梯,扶梯,燃气",20㎡,4.47米,"天河,天河北,太古汇",天河路383号(近地铁石牌桥站),太古汇,4.47米,2019/9/4 10:26:33,5.00元/㎡·月,购物中心/百货,否,百货超市,太古汇 临街餐饮店急售 产权清晰 总价28万 带15000租约出售,28万,https://gz.shop.fang.com/shou/3_241983669.html,精装修,,"113.333058,23.133787",广州
5.00米,第1层(共1层),"网络,停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",22㎡,4.00米,"天河,岗顶,石牌西路",天河岗顶石牌西路,石牌西路,5.00米,2019/8/24 14:32:20,10.00元/㎡·月,临街门面,是,餐饮美食,石牌桥地铁口 宏发一楼 网红奶茶店 带一万三租约出售 红本交易,25.4万,https://gz.shop.fang.com/shou/3_241699369.html,精装修,,"113.337525,23.129932",广州
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",20㎡,8.00米,"越秀,北京路,动漫星城",中山五路219号,动漫星城,6.00米,2019/8/11 19:59:25,5.00元/㎡·月,住宅底商,是,"生活服务,美容美发,餐饮美食,休闲娱乐",出售！动漫新城连接公园前地铁口 带租约18000/月 产权清晰无纠纷,50万,https://gz.shop.fang.com/shou/3_241347774.html,精装修,,"113.263520,23.125170",广州
7.00米,第1层(共5层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,排烟,排污",20㎡,8.00米,"白云,金沙洲,花城金沙汇",金沙洲路111号（环洲三路和金沙洲路交汇处）,花城金沙汇,6.00米,2019/9/4 14:39:45,0.00元/㎡·月,住宅底商,是,百货超市,白云金沙汇 地铁口直通铺 15000起 带租约,32万,https://gz.shop.fang.com/shou/3_241993729.html,毛坯,,"113.205854,23.158347",广州
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,燃气,外摆区",12㎡,8.00米,"天河,体育中心,正佳广场",天河路208号,正佳广场,6.00米,2019/8/2 19:59:21,10.00元/㎡·月,商业街商铺,是,"休闲娱乐,服饰鞋包,餐饮美食,百货超市",正佳广场 主通道 产权清晰 月租10000 带产权出售 即买即收租！,26万,https://gz.shop.fang.com/shou/3_241090876.html,精装修,,"113.327990,23.132189",广州
6.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15.11㎡,5.00米,"荔湾,西关,上下九路",荔湾区上下九路与上下九步行街,上下九路,3.00米,2019/9/4 10:08:42,0.00元/㎡·月,临街门面,否,餐饮美食,产权急售上下九步行街一线网红水果店街铺出售带租约月收13000,31万,https://gz.shop.fang.com/shou/3_241982589.html,精装修,,"113.246193,23.113597",广州
3.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",12㎡,3.00米,"南沙,金洲,南沙万达广场",南沙新区环市大道与双山大道交汇处西北侧,南沙万达广场,4.00米,2019/8/22 16:02:53,10.00元/㎡·月,购物中心/百货,否,"百货超市,服饰鞋包,美容美发,餐饮美食",新收 南沙万达广场 皇茶 7字位 主通道 月租8500 产权清晰 急售,22万,https://gz.shop.fang.com/shou/3_241644285.html,精装修,,"113.266193,23.172271",广州
7.00米,第2层(共3层),"网络,客梯,上水,下水,可明火,排烟,排污,外摆区",10㎡,8.00米,"番禺,市桥南,可逸江畔",番禺南成,可逸江畔,6.00米,2019/9/4 14:34:01,0.00元/㎡·月,商业街商铺,是,餐饮美食,番禺广场 好好鲜生 总价13万一个档口 3号线地铁,13万,https://gz.shop.fang.com/shou/3_241993454.html,毛坯,,"113.363001,22.904547",广州
7.00米,第1层(共5层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",26㎡,8.00米,"白云,机场路,白云万达广场",云城东路501号,白云万达广场,6.00米,2019/8/3 21:00:45,0.00元/㎡·月,临街门面,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",出售万达广场临街奶茶铺 带租约12000/月 独立产权清晰无纠纷,26万,https://gz.shop.fang.com/shou/3_241122162.html,精装修,,"113.264917,23.172898",广州
5.00米,,"网络,暖气,停车位,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",20㎡,4.00米,"海珠,宝岗,鲜芋仙",鲜芋仙,鲜芋仙,5.00米,2019/8/14 16:07:20,12.00元/㎡·月,临街门面,否,"百货超市,酒店宾馆,服饰鞋包,生活服务,餐饮美食,休闲娱乐",海珠区乐峰广场主通道 买断产权稳定收租一万八包，过户,18.33万,https://gz.shop.fang.com/shou/3_241422584.html,精装修,18㎡,"113.332450,23.116342",广州
5.50米,第1层(共1层),客梯,12㎡,10.00米,"广州周边,佛山,广佛智城永旺天街",广州周边-佛山-广佛智城永旺天街,广佛智城永旺天街,1.50米,2019/7/21 18:59:21,0.00元/㎡·月,商业街商铺,否,百货超市,佛山永旺梦乐城餐饮内部员工价独此一家,8万,https://gz.shop.fang.com/shou/3_240742830.html,简装修,,"113.287741,23.135606",广州
7.00米,第1层(共1层),,25㎡,8.00米,"白云,机场路,白云万达广场",云城东路501号,白云万达广场,6.00米,2019/8/28 14:15:13,0.00元/㎡·月,其他,否,,白云万达广场 泰茶带产权出售 租30000/月 即买即收租,48万,https://gz.shop.fang.com/shou/3_241801286.html,毛坯,,"113.264917,23.172898",广州
5.50米,第1层(共1层),,16㎡,10.00米,"荔湾区,芳村,芳村花园",花园路,芳村花园,1.60米,2019/9/4 8:39:21,0.00元/㎡·月,商业街商铺,否,"百货超市,餐饮美食",芳村地铁站 主通道双门面产权 饮品店地铁上的铺位 即买即收租,20万,https://gz.shop.fang.com/shou/3_241980557.html,简装修,,"113.224011,23.077071",广州
6.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",25㎡,6.00米,"越秀,建设路,建设六马路",建设六马路,建设六马路,5.00米,2019/8/29 15:39:04,0.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",越秀区建设六马路美食街 一线临街门面 品牌奶茶稳定收租 约看,45.5万,https://gz.shop.fang.com/shou/3_241832456.html,精装修,,"113.285073,23.135614",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",25㎡,5.00米,"越秀,东风东,东骏广场",东骏广场,东骏广场,5.00米,2019/7/30 16:06:12,0.00元/㎡·月,商业街商铺,否,,越秀东骏广场 带租约1.5万 随时看铺 产权清晰,38万,https://gz.shop.fang.com/shou/3_240991993.html,精装修,,"113.307054,23.130853",广州
7.00米,第5层(共5层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",16㎡,8.00米,"番禺,华南,保利大都汇商业中心",汉溪大道与新光快速交汇处,保利大都汇商业中心,6.00米,2019/8/30 22:37:07,0.00元/㎡·月,商业街商铺,否,餐饮美食,好铺不等人 长隆旁 总价34万的奶茶店 双门面靓铺 月租金4500/月,34万,https://gz.shop.fang.com/shou/3_241873359.html,精装修,,"113.335036,22.994912",广州
7.00米,第1层(共4层),,23㎡,8.00米,"海珠,江南西,江南西",江南大道中江南西路182号,江南西,6.00米,2019/7/31 19:09:51,10.00元/㎡·月,其他,否,,江南西 18000的租约 不用工作都有稳定的收租,32.5万,https://gz.shop.fang.com/shou/3_241026478.html,简装修,,"113.273727,23.096689",广州
6.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",18.22㎡,4.50米,"越秀,北京路,北京路步行街",北京路322号附近,北京路步行街,4.00米,2019/9/3 11:09:03,0.00元/㎡·月,临街门面,否,餐饮美食,产权急售北京路快餐铺 带租约18000/月不动产权 红本在手,33万,https://gz.shop.fang.com/shou/3_241956742.html,精装修,,"113.269225,23.119908",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",16㎡,4.00米,"白云,新市,百信广场",机场路1399号,百信广场,4.00米,2019/9/4 10:12:40,0.00元/㎡·月,临街门面,否,"餐饮美食,休闲娱乐",向好铺看齐 百信广场 扶梯旁 大卡司奶茶店 月租1万6 红本过,27万,https://gz.shop.fang.com/shou/3_241983023.html,精装修,,"113.260387,23.194563",广州
7.00米,第1层(共7层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",17㎡,8.00米,"天河,体育中心,天河城",天河区天河路208号,天河城,6.00米,2019/6/18 18:56:54,11.00元/㎡·月,商业街商铺,是,,天河城 一楼冷饮 带租约22000 可按揭 可买断产权红本 业主急售,30万,https://gz.shop.fang.com/shou/3_239742304.html,精装修,,"113.322054,23.131969",广州
5.50米,第1层(共6层),"网络,暖气,停车位,客梯,货梯,扶梯,燃气",12㎡,10.00米,"天河,体育中心,正佳广场",天河路208号,正佳广场,1.50米,2019/8/28 10:58:45,0.00元/㎡·月,商业街商铺,否,百货超市,正佳广场 业主资金周转 总价46万 急售 7字转角位置 月租,46万,https://gz.shop.fang.com/shou/3_241794904.html,精装修,,"113.327990,23.132189",广州
7.00米,第5层(共5层),"网络,暖气,停车位,客梯,货梯,扶梯,燃气",37㎡,8.00米,"南沙,金洲,越秀滨海隽城商业广场",金洲地铁站B出口,越秀滨海隽城商业广场,6.00米,2019/8/20 10:25:22,0.00元/㎡·月,写字楼配套底商,否,百货超市,越先生的街 广州4号线金州哋铁站 月收2万 6.5米高复式,37万,https://gz.shop.fang.com/shou/3_241574226.html,毛坯,,"113.535224,22.792554",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",18㎡,3.00米,"番禺,华南,番禺万达广场",迎宾大道万博中心以东、汉溪大道以北、兴南大道以南,番禺万达广场,6.00米,2019/8/21 22:53:28,10.00元/㎡·月,商业街商铺,否,"百货超市,餐饮美食",新收 业主出国 产权清晰 红本过户 月/收租11000,35万,https://gz.shop.fang.com/shou/3_241627159.html,简装修,,"113.349106,23.007572",广州
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",16㎡,8.00米,"越秀,北京路,北京路步行街",北京路322号附近,北京路步行街,6.00米,2019/8/8 13:49:51,0.00元/㎡·月,商业街商铺,是,,新收北京路步行街带租约16500 业主急需资金周转 随时看铺,21.5万,https://gz.shop.fang.com/shou/3_241243716.html,精装修,,"113.269225,23.119908",广州
5.50米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯",20㎡,10.00米,"越秀,东风东,东风东临街",东风东路750号附近,东风东临街,2.00米,2019/8/28 10:29:16,0.00元/㎡·月,商业街商铺,否,百货超市,越秀东风东 一点点 人流密集 网红打卡 总价低 返祖2万,12万,https://gz.shop.fang.com/shou/3_241793647.html,精装修,,"113.245643,23.117846",广州
5.50米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",26㎡,10.00米,"荔湾,黄沙,上下九商业步行街",荔湾区-黄沙-上下九商业步行街商铺,上下九商业步行街,2.60米,2019/6/30 21:22:56,0.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",上下九临街苼果茶主通道带红本,40万,https://gz.shop.fang.com/shou/3_240130023.html,简装修,,"113.246035,23.113888",广州
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",18㎡,8.00米,"越秀,北京路,广百百货(北京路店）",广州越秀区西湖路12号,广百百货(北京路店）,6.00米,2019/8/30 21:47:28,0.00元/㎡·月,商业街商铺,是,"美容美发,餐饮美食,服饰鞋包,生活服务,酒店宾馆,家居建材,百货超市,休闲娱乐",业主出外发展 带租带红本出售 广百百货北京路店临街,29.5万,https://gz.shop.fang.com/shou/3_241872446.html,精装修,,"113.307041,23.120556",广州
5.50米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",30㎡,10.00米,"广州周边,佛山,佛山敏捷金谷",敏捷金谷国际,佛山敏捷金谷,3.00米,2019/8/29 16:37:00,0.00元/㎡·月,住宅底商,否,百货超市,敏捷金谷 佛山中心火车站地铁口街铺 独立产权 随时带看,35.5万,https://gz.shop.fang.com/shou/3_241834460.html,精装修,,"113.823784,23.286570",广州
5.00米,第1层(共1层),,16㎡,4.00米,"番禺,大石,番禺大石城商业广场",番禺区大石街大涌路,番禺大石城商业广场,4.00米,2019/9/1 19:58:35,10.00元/㎡·月,其他,否,,番禺大石城商业广场 临街益和堂 网红奶茶店 带租约出售1万4,18万,https://gz.shop.fang.com/shou/3_241922842.html,精装修,,"113.309311,23.025039",广州
5.00米,第1层(共5层),,20㎡,5.00米,"番禺,市桥北,永旺梦乐城",广州市番禺区大龙街亚运大道1号,永旺梦乐城,4.00米,2019/8/26 15:50:32,10.00元/㎡·月,其他,否,,番禺永旺都可奶茶 主通道位置好 现租一万八稳定收租,28万,https://gz.shop.fang.com/shou/3_241751493.html,简装修,,"113.388100,22.936555",广州
4.00米,第1层(共8层),,13㎡,4.00米,"越秀,北京路,北京路步行街",北京路322号附近,北京路步行街,3.00米,2019/8/30 14:38:19,15.00元/㎡·月,其他,否,,新收 北京路 一线临街铺位 总价19万 怀味臭豆腐 现租35,19万,https://gz.shop.fang.com/shou/3_241858235.html,精装修,,"113.269225,23.119908",广州
5.50米,第1层(共7层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",30㎡,10.00米,"广州周边,佛山,世博广场",佛山市禅城区汾江南路38号,世博广场,3.00米,2019/8/31 14:21:53,0.00元/㎡·月,住宅底商,否,百货超市,禅城双地铁上 都可奶茶店 月租13000 产权清晰 急售,42万,https://gz.shop.fang.com/shou/3_241885324.html,精装修,,,广州
6.00米,,"网络,停车位,客梯,中央空调,上水,下水,可明火,排污",20㎡,3.00米,"荔湾,黄沙,逸翠湾",逸翠湾商铺,逸翠湾,6.00米,2019/8/12 17:39:52,5.00元/㎡·月,住宅底商,是,"生活服务,餐饮美食,休闲娱乐",黄沙海鲜水产交易市场 25万 产权清晰 带租约 15000起 欢迎来电,25万,https://gz.shop.fang.com/shou/3_241370191.html,精装修,18㎡,"113.239261,23.109815",广州
7.00米,第4层(共4层),"暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排污,燃气,外摆区",10㎡,8.00米,"荔湾,黄沙,黄沙水产交易市场铺位",广州市荔湾区丛桂路21号,黄沙水产交易市场铺位,6.00米,2019/8/16 19:42:20,2.00元/㎡·月,临街门面,是,"服饰鞋包,生活服务,餐饮美食",急售！商圈金洲一手黄沙批发市场铺位 总价11万入手 带租约12000,23万,https://gz.shop.fang.com/shou/3_241485914.html,简装修,,"113.238893,23.108513",广州
7.00米,第2层(共5层),,15㎡,8.00米,"广州周边,佛山,世博广场",佛山市禅城区汾江南路38号,世博广场,6.00米,2019/9/4 15:24:57,5.00元/㎡·月,其他,否,,世博广场 首层临街 收12000月品牌采蝶轩 带产权 业主年,28万,https://gz.shop.fang.com/shou/3_241995447.html,精装修,,,广州
7.00米,第1层(共1层),"网络,上水,下水,可明火,排烟,排污,燃气,外摆区",15㎡,8.00米,"番禺,市桥北,易发商业街",桥繁华路易发街,易发商业街,6.00米,2019/8/1 10:41:54,10.00元/㎡·月,商业街商铺,是,"百货超市,美容美发,餐饮美食",新收易发商业街 主干道 产权餐饮铺 月租13800 带产权 带租约出售,42.6万,https://gz.shop.fang.com/shou/3_241037013.html,精装修,,"113.361443,22.941187",广州
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",18㎡,3.00米,"越秀,解放北,白马服装市场",站南路16号,白马服装市场,6.00米,2019/8/17 10:43:57,0.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",总价36万 买白马批发市场 人流聚集 吸金 业主出国急转,36万,https://gz.shop.fang.com/shou/3_241496944.html,精装修,,"113.253709,23.146566",广州
