zhuanrangfei,rental_price,pay_method,jianzhumianji,shiyongmianji,shengyuzuqi,zhuanrangfangshi,floor,zhuangxiu,building_type,shifoufenge,shihejingying,loupanmingcheng,loupandizhi,miankuan,jinshen,cenggao,elvator_number,service_price,function_list,release_date,url,location_coords
,15000元/月,押二付一,0.00㎡,,,,第1层(共35层),毛坯,写字楼配套底商,否,,安联大厦商铺,福田金田路与福中三路交汇处市民中心东侧,6.00米,8.00米,7.00米,客梯0个，货梯0个,28.00元/㎡·月,停车位,2019/9/10 10:21:08,https://sz.shop.fang.com/zu/3_221606865.html,"114.063650,22.542409"
,110000元/月,租金已包含,暂无,,,,简装修,其他,否,招商雍景湾商铺,,客梯0个，货梯0个,5.00米,12.00米,5.00米,招商雍景湾商铺,0.00㎡,1000㎡,,2019/9/6 11:55:05,https://sz.shop.fang.com/zu/3_221492476.html,
,300000元/月,租金已包含,第1层(共1层),,,,简装修,商业街商铺,是,百货超市,理想时代大厦,林康路与梅康路交叉口东...,5.00米,4.00米,3.00米,,,2571㎡,,2019/9/1 17:38:12,https://sz.shop.fang.com/zu/3_221363442.html,"114.060947,22.570594"
,300000元/月,租金已包含,暂无,,,,简装修,商业街商铺,否,海印长城商铺,,客梯0个，货梯0个,40.00米,50.00米,5.00米,海印长城商铺,0.00㎡,960㎡,,2019/8/12 11:53:53,https://sz.shop.fang.com/zu/3_220790341.html,
,32000元/月,面议,0.00㎡,,,,第7层(共28层),简装修,商业街商铺,否,,缤纷假日豪园商铺,海德二路与南光路交汇处,6.00米,8.00米,7.00米,客梯0个，货梯0个,,,2019/9/6 9:52:46,https://sz.shop.fang.com/zu/3_221485046.html,"113.927818,22.520407"
,8400元/月,租金已包含,第1层(共23层),,,,简装修,商业街商铺,否,荣德国际,,龙岗大道与保康路交汇处北侧(3号线横岗站C出口),3.80米,4.00米,3.00米,,,42㎡,,2019/9/3 22:18:52,https://sz.shop.fang.com/zu/3_221422566.html,"114.208513,22.651185"
,55100元/月,押一付三,587274.00㎡,,,,第1层(共1层),毛坯,住宅底商,否,餐饮美食,万科天誉商铺,区龙翔大道与吉祥中路交汇处东南角（龙岗区政府对面）,10.00米,13.00米,5.10米,客梯0个，货梯0个,10.00元/㎡·月,"停车位,客梯,货梯,上水,下水,排烟,排污",2019/9/2 20:14:48,https://sz.shop.fang.com/zu/3_221393647.html,"114.229257,22.702860"
,270000元/月,押二付一,0.00㎡,,,,第1层(共2层),简装修,临街门面,否,银行，展厅，医疗,凤凰大厦商铺,福田区深南大道2008号,30.00米,25.00米,2.00米,客梯0个，货梯0个,16.00元/㎡·月,"停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/8/20 17:17:27,https://sz.shop.fang.com/zu/3_221039666.html,"114.064833,22.541288"
,100000元/月,租金已包含,第1层(共1层),,,,简装修,商业街商铺,是,百货超市,振兴大厦（蛇口）,太子路61号,10.00米,20.00米,4.00米,,,1000㎡,,2019/8/15 23:30:42,https://sz.shop.fang.com/zu/3_220904077.html,"113.915541,22.486299"
,7200元/月,押二付一,40㎡,,,,第1层(共3层),毛坯,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",open mall红禧公馆,固戍地铁站A出口,3.00米,10.00米,5.00米,,18.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/14 10:53:52,https://sz.shop.fang.com/zu/3_220848125.html,"113.930332,22.508370"
,7500元/月,押二付一,40㎡,,,,第1层(共3层),毛坯,商业街商铺,否,"生活服务,美容美发,餐饮美食",红禧公馆,红禧公馆,4.00米,7.50米,4.50米,,8.00元/㎡·月,"停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/17 11:30:07,https://sz.shop.fang.com/zu/3_219993429.html,"113.851312,22.597540"
,7800元/月,押二付一,45㎡,,,,第1层(共1层),简装修,住宅底商,是,百货超市,碧桂园领寓,福永街道107国道东侧,5.00米,10.00米,5.30米,,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/10 18:58:29,https://sz.shop.fang.com/zu/3_221626114.html,"114.060560,22.603947"
,25000元/月,押二付一,59㎡,,,,第1层(共24层),精装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,休闲娱乐",深圳湾1号写字楼,东滨路与科苑大道交汇处西北侧,6.00米,7.00米,5.00米,,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯",2019/8/26 11:05:31,https://sz.shop.fang.com/zu/3_221194456.html,"113.942687,22.506328"
,41800元/月,押二付一,232㎡,,,,第1层(共3层),毛坯,住宅底商,否,,红禧公馆,红禧公馆,15.00米,12.00米,5.90米,,25.00元/㎡·月,"停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/23 19:21:08,https://sz.shop.fang.com/zu/3_220192448.html,"113.851312,22.597540"
,250000元/月,租金已包含,第1层(共20层),,,,简装修,其他,否,蛇口网谷,,南海大道与工业5路交汇处,99.00米,16.00米,5.40米,,,1151㎡,,2019/9/6 10:57:13,https://sz.shop.fang.com/zu/3_221489122.html,"113.930826,22.541912"
,450000元/月,租金已包含,暂无,,,,精装修,其他,否,致远大厦,,客梯0个，货梯0个,6.00米,8.00米,7.00米,致远大厦,0.00㎡,3700㎡,,2019/9/1 20:42:55,https://sz.shop.fang.com/zu/3_221367585.html,
,88700元/月,押二付一,486㎡,,,,第1层(共1层),毛坯,写字楼配套底商,否,"休闲娱乐,美容美发,餐饮美食,生活服务",西格公寓,宝安区,6.00米,8.00米,7.00米,,5.00元/㎡·月,"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/22 21:08:38,https://sz.shop.fang.com/zu/3_220165178.html,"113.870241,22.560367"
,33500元/月,押二付一,134㎡,,,,第1层(共3层),毛坯,住宅底商,否,,红禧公馆,红禧公馆,8.00米,15.50米,5.90米,,25.00元/㎡·月,"停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/23 18:55:11,https://sz.shop.fang.com/zu/3_220191821.html,"113.851312,22.597540"
,30000元/月,押二付一,600000.00㎡,,,,第1层(共1层),毛坯,住宅底商,否,餐饮美食,鸿荣源壹城中心商铺,龙华东环一路壹城中心第五区,5.00米,12.00米,6.00米,客梯0个，货梯0个,15.00元/㎡·月,"停车位,上水,下水,可明火,排污,燃气,外摆区",2019/8/14 10:44:48,https://sz.shop.fang.com/zu/3_220847578.html,"114.026427,22.648690"
50万元,150000元/月,押二付一,600000.00㎡,220㎡,36个月,空转,第1层(共4层),精装修,购物中心/百货,是,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",鸿荣源壹城中心商铺,龙华东环一路壹城中心第五区,20.00米,10.00米,5.10米,客梯0个，货梯0个,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/9/1 17:25:37,https://sz.shop.fang.com/zu/3_221363158.html,"114.026427,22.648690"
,172400元/月,押二付一,466㎡,,,,第1层(共1层),简装修,商业街商铺,否,百货超市,公园道大厦,创业路与南海大道交汇处,6.00米,8.00米,7.00米,,,"客梯,货梯,扶梯",2019/7/22 21:20:55,https://sz.shop.fang.com/zu/3_220165644.html,"113.924129,22.512262"
,60000元/月,面议,780㎡,,,,第2层(共3层),简装修,其他,否,,TCL国际E城,南山区中山园路1001号,6.00米,8.00米,7.00米,,,,2019/9/7 10:06:36,https://sz.shop.fang.com/zu/3_221523066.html,"113.927797,22.571409"
,100000元/月,租金已包含,1980-01-01,,,,简装修,其他,否,海上世界商铺,,客梯0个，货梯0个,10.00米,26.00米,4.20米,海上世界商铺,0.00㎡,1100㎡,,2019/9/1 18:05:06,https://sz.shop.fang.com/zu/3_221364048.html,
,16000元/月,押二付一,18㎡,,,,第1层(共1层),精装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",天欣大厦,福田上梅林地铁口,6.00米,2.00米,2.50米,,10.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/6/25 16:55:32,https://sz.shop.fang.com/zu/3_219361859.html,"113.948063,22.678390"
,36750元/月,押二付一,0.00㎡,75㎡,,,第1层(共1层),精装修,住宅底商,否,"休闲娱乐,生活服务,美容美发,百货超市,服饰鞋包",海印长城商铺,后海大道与文心二路交汇处,6.00米,12.50米,4.50米,客梯0个，货梯0个,6.00元/㎡·月,"上水,下水",2019/8/29 10:33:45,https://sz.shop.fang.com/zu/3_221274271.html,"113.931400,22.517415"
,90000元/月,押三付一,0.00㎡,,,,第27层(共33层),精装修,商业街商铺,否,百货超市,君汇新天商铺,蛇口东填海区东滨路与后海路交汇处西北角（后海小学附近）,6.00米,8.00米,7.00米,客梯0个，货梯0个,,"客梯,货梯,扶梯",2019/9/6 9:51:24,https://sz.shop.fang.com/zu/3_221484961.html,"113.939299,22.503680"
,55000元/月,押一付三,130㎡,,,,第1层(共1层),简装修,商业街商铺,否,百货超市,星河传奇,星河传奇,9.00米,15.00米,5.10米,,,"网络,暖气,停车位,客梯,货梯,扶梯",2019/8/26 12:13:39,https://sz.shop.fang.com/zu/3_221197464.html,"114.019238,22.632574"
,30200元/月,押二付一,75.5㎡,,,,第1层(共2层),毛坯,住宅底商,否,,卓越前海时代广场商铺,卓越前海时代广场,8.00米,10.00米,5.10米,,32.00元/㎡·月,"停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/23 13:40:09,https://sz.shop.fang.com/zu/3_220182339.html,"113.886095,22.546258"
,12500元/月,押二付一,50㎡,,,,第1层(共1层),简装修,临街门面,是,"餐饮美食,百货超市,生活服务",碧桂园领寓,福永街道107国道东侧,6.00米,8.00米,7.00米,,5.00元/㎡·月,"停车位,货梯,上水,下水,可明火,排烟,排污,外摆区",2019/8/22 12:00:55,https://sz.shop.fang.com/zu/3_221088158.html,"114.060560,22.603947"
,150000元/月,押一付三,118790.00㎡,455㎡,,,第4层(共4层),毛坯,写字楼配套底商,是,"休闲娱乐,生活服务,餐饮美食",卓越时代广场商铺,中心区益田路与福华路交汇处,30.00米,20.00米,5.00米,客梯16个，货梯0个,16.00元/㎡·月,"网络,停车位,上水,下水,燃气",2019/9/3 15:28:45,https://sz.shop.fang.com/zu/3_221412260.html,"114.066304,22.519548"
10万元,30800元/月,押二付一,250000.00㎡,,24个月,带设备转让,第1层(共4层),简装修,购物中心/百货,否,"生活服务,美容美发,餐饮美食,休闲娱乐",天利名城,海德三道天利中央商务广场,5.00米,10.00米,5.50米,客梯0个，货梯0个,35.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/23 10:42:22,https://sz.shop.fang.com/zu/3_221114548.html,"113.935597,22.518096"
,742500元/月,押一付三,1350㎡,,,,第1层(共2层),毛坯,住宅底商,否,"服饰鞋包,美容美发,酒店宾馆,餐饮美食,百货超市,生活服务,家居建材,休闲娱乐",大冲都市,南山科技园大冲都市花园,6.00米,8.00米,7.00米,,50.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,中央空调,上水,可明火,排污,燃气,外摆区",2019/9/6 17:45:06,https://sz.shop.fang.com/zu/3_221507496.html,"113.953855,22.550176"
,40000元/月,押二付一,0.00㎡,140㎡,,,第1层(共1层),简装修,住宅底商,否,"美容美发,服饰鞋包,生活服务,百货超市",东方玫瑰园商铺,深南大道与香梅路交汇处,9.20米,15.00米,4.50米,客梯0个，货梯0个,2.90元/㎡·月,"停车位,上水,下水",2019/8/19 11:41:04,https://sz.shop.fang.com/zu/3_221001231.html,"114.042314,22.540482"
,11000元/月,押二付一,0.00㎡,,,,第2层(共30层),精装修,住宅底商,是,百货超市,花样年·香年广场商铺,华侨城侨香路与深云路交汇处,,,,客梯0个，货梯0个,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/7/22 16:40:11,https://sz.shop.fang.com/zu/3_207736904.html,"113.986816,22.547705"
,18000元/月,押二付一,0.00㎡,,,,第1层(共1层),简装修,住宅底商,是,百货超市,莱蒙水榭春天商铺,龙华二线拓展区人民南路和布龙路交汇处东南（体育中心旁）,3.00米,10.00米,5.50米,客梯0个，货梯0个,5.00元/㎡·月,"网络,暖气",2019/9/9 22:29:34,https://sz.shop.fang.com/zu/3_221601234.html,"114.025926,22.626627"
,8640元/月,押二付一,48㎡,,,,第1层(共3层),毛坯,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",红禧公馆,红禧公馆,4.00米,10.00米,6.00米,,18.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/15 11:23:45,https://sz.shop.fang.com/zu/3_220881838.html,"113.851312,22.597540"
,226090元/月,押一付三,0.00㎡,,,,第5层(共5层),简装修,写字楼配套底商,是,,安联大厦商铺,福田金田路与福中三路交汇处市民中心东侧,30.00米,30.00米,4.00米,客梯0个，货梯0个,28.00元/㎡·月,"停车位,客梯,货梯,中央空调,上水,下水",2019/9/3 15:07:51,https://sz.shop.fang.com/zu/3_221411546.html,"114.063650,22.542409"
,21942元/月,租金已包含,第2层(共40层),,,,简装修,商业街商铺,否,水湾1979(商住楼),,荔园路8号,10.00米,20.00米,5.00米,,,159㎡,,2019/8/16 9:50:12,https://sz.shop.fang.com/zu/3_220907405.html,"113.803606,22.696976"
,204000元/月,押三付一,0.00㎡,,,,第1层(共30层),简装修,写字楼配套底商,否,可做银行铺,联合广场商铺,福田区滨河大道5022号,30.00米,22.00米,5.10米,客梯0个，货梯0个,24.50元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/7/6 10:19:30,https://sz.shop.fang.com/zu/3_219680017.html,"114.069316,22.529829"
,47400元/月,面议,2354.33㎡,,,,第1层(共1层),毛坯,住宅底商,否,"家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",特发和平里商铺,龙华区和平路与布龙路及民塘路交汇处,8.00米,13.00米,5.10米,客梯0个，货梯0个,13.00元/㎡·月,"网络,暖气,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/14 9:40:39,https://sz.shop.fang.com/zu/3_220843819.html,"114.012675,22.643280"
,42780元/月,押三付一,186㎡,,,,第1层(共3层),毛坯,商业街商铺,否,"休闲娱乐,餐饮美食",梅林生活中心,深圳市福田区上梅林梅村路1号,6.00米,12.00米,5.10米,,25.00元/㎡·月,"可明火,排烟,排污,燃气",2019/9/6 10:24:13,https://sz.shop.fang.com/zu/3_221487085.html,"114.062500,22.534049"
,11000元/月,押一付三,30㎡,,,,第1层(共1层),毛坯,商业街商铺,否,"餐饮美食,休闲娱乐",海航城商铺招租,龙岗街道龙岗大道6001号,4.00米,6.00米,5.10米,,10.00元/㎡·月,"停车位,客梯,上水,下水,排烟,排污,燃气",2019/8/18 17:09:22,https://sz.shop.fang.com/zu/3_220983335.html,"113.921363,22.532501"
,273000元/月,押二付一,0.00㎡,,,,第2层(共5层),精装修,购物中心/百货,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",东港中心商铺,东门中路与解放路交汇处,13.00米,99.00米,5.00米,客梯0个，货梯0个,3.80元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/9/10 18:23:14,https://sz.shop.fang.com/zu/3_221625341.html,"114.121446,22.545264"
,380000元/月,押二付一,0.00㎡,,,,第2层(共3层),简装修,商业街商铺,否,"休闲娱乐,服饰鞋包,生活服务,酒店宾馆,家居建材,百货超市",碧湖花园(罗湖)商铺,罗湖区洪湖路上,6.00米,8.00米,7.00米,客梯0个，货梯0个,10.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,中央空调,上水,下水,排污",2019/9/6 17:46:55,https://sz.shop.fang.com/zu/3_221507557.html,"114.121210,22.536100"
,32000元/月,押一付三,300000.00㎡,,,,第16层(共30层),简装修,写字楼配套底商,否,"生活服务,餐饮美食,服饰鞋包,休闲娱乐,美容美发",海岸城东座商铺,海德三道与文心五路交汇处,6.00米,8.00米,7.00米,客梯0个，货梯0个,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/9/7 19:33:25,https://sz.shop.fang.com/zu/3_221542495.html,"113.937545,22.517985"
,40000元/月,押二付一,100㎡,80㎡,,,第1层(共2层),毛坯,购物中心/百货,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食",红山6979,龙光玖钻,8.00米,10.00米,5.10米,,10.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/6 15:54:35,https://sz.shop.fang.com/zu/3_220611616.html,"114.022864,22.623522"
,37872元/月,押一付二,63.12㎡,,,,第1层(共2层),毛坯,商业街商铺,否,万能铺无业态限制,前海卓越时代广场,前海卓越时代广场,3.82米,10.35米,5.10米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/21 10:41:23,https://sz.shop.fang.com/zu/3_220115565.html,"113.901792,22.569506"
,480000元/月,面议,4000㎡,,,,第7层(共10层),简装修,其他,否,,花样年美年广场,南海大道与东滨路交汇处西南角,6.00米,8.00米,7.00米,,,,2019/7/22 14:57:56,https://sz.shop.fang.com/zu/3_220153110.html,"113.920947,22.502956"
,320000元/月,押二付一,0.00㎡,,,,第11层(共24层),简装修,商业街商铺,否,"家居建材,百货超市,生活服务,酒店宾馆,餐饮美食,服饰鞋包,美容美发,休闲娱乐",海印长城商铺,后海大道与文心二路交汇处,6.00米,8.00米,7.00米,客梯0个，货梯0个,6.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/6 17:43:00,https://sz.shop.fang.com/zu/3_221507456.html,"113.931400,22.517415"
