zhuanrangfei,rental_price,pay_method,jianzhumianji,shiyongmianji,shengyuzuqi,zhuanrangfangshi,floor,zhuangxiu,building_type,shifoufenge,shihejingying,loupanmingcheng,loupandizhi,miankuan,jinshen,cenggao,elvator_number,service_price,function_list,release_date,url,location_coords
,9750元/月,押二付三,65㎡,63㎡,,,第-1层(共3层),毛坯,商业街商铺,是,"百货超市,家居建材,服饰鞋包,生活服务,美容美发",悦满街,悦澜水岸家园,5.00米,10.00米,4.50米,,5.60元/㎡·月,"上水,下水,可明火,燃气",2019/7/12 10:35:49,https://shop.fang.com/zu/3_435619535.html,"116.471571,39.955301"
,63000元/月,押三付三,120000.00㎡,100㎡,,,第1层(共1层),简装修,住宅底商,否,生活服务,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,10.00米,10.00米,4.50米,客梯0个，货梯0个,30.00元/㎡·月,,2019/7/11 14:14:22,https://shop.fang.com/zu/3_435575543.html,"116.461056,39.949984"
,70000元/月,押一付三,70061.00㎡,,,,第1层(共2层),简装修,商业街商铺,否,百货超市,中国红街商铺,工人体育场北路与东路交汇处,12.00米,12.00米,3.00米,客梯4个，货梯2个,40.00元/㎡·月,"上水,下水",2019/6/15 11:25:44,https://shop.fang.com/zu/3_434046121.html,"116.450826,39.932346"
,105000元/月,押一付三,100000.00㎡,,,,第3层(共3层),精装修,写字楼配套底商,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,休闲娱乐",建外SOHO商铺,东三环中路39号,20.00米,25.00米,5.20米,客梯12个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排污,外摆区",2019/7/16 10:33:48,https://shop.fang.com/zu/3_435837697.html,"116.458705,39.906458"
,147120元/月,押一付三,212000.00㎡,,,,第2层(共2层),简装修,写字楼配套底商,否,"美容美发,餐饮美食,休闲娱乐",世茂·工三商铺,三里屯工体北路新东路交汇处西北角(邮编：100027),8.00米,28.00米,4.00米,客梯6个，货梯2个,32.00元/㎡·月,"上水,下水,排烟,燃气",2019/8/31 12:05:22,https://shop.fang.com/zu/3_424988385.html,"116.686218,39.905013"
,81000元/月,押二付三,120000.00㎡,,,,第2层(共5层),简装修,写字楼配套底商,否,休闲娱乐,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,9.00米,25.00米,4.50米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/23 14:35:35,https://shop.fang.com/zu/3_425314111.html,"116.461056,39.949984"
,60000元/月,押一付三,0.00㎡,,,,第1层(共1层),精装修,住宅底商,是,,保利中央公园商铺,望京东园七区,10.00米,20.00米,4.20米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/15 20:42:20,https://shop.fang.com/zu/3_437433395.html,"116.490141,39.995086"
,25000元/月,押二付三,100000.00㎡,,,,第1层(共30层),精装修,其他,否,,建外SOHO商铺,东三环中路39号,4.00米,10.00米,3.00米,客梯12个，货梯2个,租金已包含,"上水,下水",2019/8/21 13:42:25,https://shop.fang.com/zu/3_437703856.html,"116.458705,39.906458"
,67200元/月,押二付三,100000.00㎡,,,,第1层(共2层),精装修,临街门面,否,"家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",建外SOHO商铺,东三环中路39号,22.00米,9.00米,4.20米,客梯12个，货梯2个,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污,燃气",2019/7/20 15:16:33,https://shop.fang.com/zu/3_436073192.html,"116.458705,39.906458"
,44000元/月,押三付三,100000.00㎡,,,,第1层(共30层),精装修,写字楼配套底商,否,"服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",建外SOHO商铺,东三环中路39号,10.00米,12.00米,3.00米,客梯12个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/28 9:49:26,https://shop.fang.com/zu/3_437992233.html,"116.458705,39.906458"
,18000元/月,半年付,120000.00㎡,,,,第1层(共28层),毛坯,商业街商铺,否,,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,5.00米,5.00米,4.60米,客梯0个，货梯0个,租金已包含,,2019/9/10 10:16:30,https://shop.fang.com/zu/3_433442845.html,"116.461056,39.949984"
,80496元/月,押二付三,312㎡,,,,第1层(共2层),精装修,临街门面,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",临街商铺,远洋万和公馆,10.00米,10.00米,5.00米,,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/15 23:26:57,https://shop.fang.com/zu/3_437437887.html,"116.460764,40.007096"
,263250元/月,押一付三,71730.00㎡,,,,第1层(共14层),毛坯,写字楼配套底商,是,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食",汇融国际商铺,莲花池东路会城门桥西南角,24.00米,30.00米,6.00米,客梯2个，货梯1个,20.98元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/7/26 22:28:22,https://shop.fang.com/zu/3_436411375.html,"116.327972,39.896405"
,81000元/月,押二付三,0.00㎡,,,,第1层(共2层),简装修,临街门面,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",远洋万和公馆商业,阜通东大街(保利万和电影院向北100米、大望京1号地块),10.00米,14.00米,5.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/24 15:39:19,https://shop.fang.com/zu/3_437851316.html,"116.484287,40.003187"
,45000元/月,押二付三,100000.00㎡,,,,第1层(共30层),精装修,其他,否,,建外SOHO商铺,东三环中路39号,6.00米,30.00米,3.00米,客梯12个，货梯2个,30.00元/㎡·月,"上水,下水,可明火,排烟,排污,燃气",2019/8/6 15:27:52,https://shop.fang.com/zu/3_436957466.html,"116.458705,39.906458"
,49350元/月,押一付三,330000.00㎡,230㎡,,,第1层(共18层),简装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,10.00米,30.00米,5.20米,客梯18个，货梯6个,33.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",2019/8/15 9:40:09,https://shop.fang.com/zu/3_437397802.html,"116.433366,39.920552"
,304200元/月,押三付三,30000.00㎡,,,,第1层(共26层),简装修,写字楼配套底商,否,银行，医疗,住邦2000商务中心商铺,慈云寺桥东南角,18.00米,25.00米,4.00米,客梯4个，货梯1个,26.50元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污",2019/8/24 21:57:13,https://shop.fang.com/zu/3_437864158.html,"116.494785,39.915212"
,90750元/月,押一付三,550㎡,,,,第3层(共3层),简装修,商业街商铺,否,,龙湖长楹天街,朝阳北路管庄路口向东50米,5.00米,4.00米,3.00米,,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,燃气",2019/7/26 9:21:55,https://shop.fang.com/zu/3_436366187.html,"116.598094,39.924312"
,77256元/月,押二付三,296㎡,,,,第1层(共2层),精装修,临街门面,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",临街商铺,远洋万和公馆,10.00米,10.00米,5.00米,,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/15 23:33:53,https://shop.fang.com/zu/3_437437899.html,"116.460764,40.007096"
,120000元/月,押二付三,400㎡,300㎡,,,第1层(共1层),精装修,临街门面,否,"酒店宾馆, 家居建材, 生活服务, 百货超市, 服饰鞋包, 其他, 餐饮美食, 美容美发, 休闲娱乐",三里屯soho,工体北路8号,30.00米,15.00米,5.00米,,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/6/14 8:36:44,https://shop.fang.com/zu/3_433968357.html,"116.461056,39.949984"
,240000元/月,押二付三,330000.00㎡,,,,第-1层(共3层),精装修,商业街商铺,否,"百货超市,家居建材,服饰鞋包,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,25.00米,45.00米,5.00米,客梯18个，货梯6个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/7/19 18:05:53,https://shop.fang.com/zu/3_436022723.html,"116.433366,39.920552"
,38000元/月,押一付三,584084.00㎡,,,,第1层(共1层),简装修,临街门面,是,餐饮美食,通州万达广场商铺,新华西街与北苑南路交叉口东南角,8.00米,11.00米,5.70米,客梯0个，货梯0个,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/20 16:49:56,https://shop.fang.com/zu/3_427451098.html,"116.226850,39.905888"
,230565元/月,押三付三,809㎡,808㎡,,,第1层(共1层),简装修,写字楼配套底商,否,,融科望京中心,阜通东大街与阜安西路交叉口,5.00米,5.00米,5.00米,,租金已包含,"网络,暖气,停车位",2019/7/29 18:33:42,https://shop.fang.com/zu/3_436542586.html,"116.483466,39.998004"
,90750元/月,押一付三,550㎡,,,,第1层(共3层),简装修,商业街商铺,否,,龙湖长楹天街,朝阳北路管庄路口向东50米,5.00米,4.00米,3.00米,,15.00元/㎡·月,"网络,暖气,客梯,燃气",2019/7/11 11:06:23,https://shop.fang.com/zu/3_435566487.html,"116.598094,39.924312"
,156000元/月,押一付三,1300㎡,,,,第2层(共15层),简装修,住宅底商,是,百货超市,北京市丰台区福宜街,西铁营,20.00米,10.00米,4.50米,,32.00元/㎡·月,"网络,暖气,停车位,货梯,中央空调,上水,下水",2019/9/6 12:43:54,https://shop.fang.com/zu/3_438395227.html,"116.287149,39.858427"
,65000元/月,押二付三,100000.00㎡,,,,第1层(共2层),精装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",建外SOHO商铺,东三环中路39号,10.00米,28.00米,3.60米,客梯12个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污,燃气",2019/9/9 9:04:30,https://shop.fang.com/zu/3_438500487.html,"116.458705,39.906458"
,98670元/月,押一付三,506㎡,,,,第1层(共18层),毛坯,写字楼配套底商,是,"美容美发,餐饮美食",大黄庄桥西南角首创传媒产业中心,首创传媒产业中心,30.00米,18.00米,4.50米,,30.00元/㎡·月,"上水,下水,可明火,排烟,排污,燃气",2019/9/10 11:58:18,https://shop.fang.com/zu/3_438550572.html,"116.464184,40.006767"
,72000元/月,押二付三,0.00㎡,,,,第1层(共1层),精装修,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",保利中央公园商铺,望京东园七区,10.00米,10.00米,5.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/27 19:24:29,https://shop.fang.com/zu/3_437976685.html,"116.490141,39.995086"
,91260元/月,半年付,234㎡,,,,第1层(共39层),简装修,写字楼配套底商,否,,东亚望京中心一层临街底商,东亚望京中心B座,10.00米,20.00米,4.80米,,租金已包含,"中央空调,上水,下水,燃气",2019/7/21 12:20:37,https://shop.fang.com/zu/3_436126121.html,"116.472993,39.991889"
,36000元/月,押三付一,100000.00㎡,,,,第1层(共2层),精装修,临街门面,否,"百货超市,生活服务,休闲娱乐",建外SOHO商铺,东三环中路39号,8.00米,8.00米,4.20米,客梯12个，货梯2个,30.00元/㎡·月,"网络,暖气,中央空调,上水,下水",2019/7/20 15:49:05,https://shop.fang.com/zu/3_436075601.html,"116.458705,39.906458"
,107250元/月,押二付三,330000.00㎡,,,,第3层(共18层),简装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,20.00米,30.00米,5.00米,客梯18个，货梯6个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/7/19 18:48:09,https://shop.fang.com/zu/3_436024397.html,"116.433366,39.920552"
,192150元/月,押三付三,120000.00㎡,,,,第1层(共28层),毛坯,住宅底商,否,,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,8.00米,10.00米,4.60米,客梯0个，货梯0个,租金已包含,"上水,下水",2019/6/13 9:21:04,https://shop.fang.com/zu/3_433914398.html,"116.461056,39.949984"
,114240元/月,押二付三,0.00㎡,,,,第1层(共1层),简装修,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",保利中央公园商铺,望京东园七区,20.00米,13.60米,4.80米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/24 14:48:19,https://shop.fang.com/zu/3_437849246.html,"116.490141,39.995086"
,28800元/月,面议,120㎡,,,,第1层(共1层),精装修,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",富力运河十号,富力运河十号,8.00米,10.00米,5.00米,,租金已包含,"网络,暖气,停车位,扶梯,上水,下水,可明火,排烟,排污,燃气",2019/9/1 9:58:04,https://shop.fang.com/zu/3_438163418.html,"116.686218,39.905013"
,81000元/月,押一付三,225㎡,,,,第1层(共18层),毛坯,写字楼配套底商,否,,兆泰国际中心,朝阳门兆泰国际中心,15.00米,15.00米,5.00米,,租金已包含,"暖气,上水,下水,可明火,排烟,排污,燃气",2019/9/10 12:08:53,https://shop.fang.com/zu/3_438551024.html,"116.436324,39.919494"
,72240元/月,押二付三,120000.00㎡,,,,第2层(共5层),毛坯,写字楼配套底商,否,,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,7.00米,8.00米,4.50米,客梯0个，货梯0个,30.00元/㎡·月,,2019/9/10 10:57:52,https://shop.fang.com/zu/3_438546375.html,"116.461056,39.949984"
,228000元/月,押二付三,120000.00㎡,,,,第1层(共28层),毛坯,住宅底商,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食",三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,20.00米,20.00米,4.60米,客梯0个，货梯0个,租金已包含,"暖气,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/6/13 9:12:24,https://shop.fang.com/zu/3_433913715.html,"116.461056,39.949984"
,675000元/月,押三付三,4500㎡,,,,第1层(共2层),简装修,住宅底商,否,百货超市,海晟名苑,东直门外大街乙36号,60.00米,30.00米,4.00米,,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污",2019/7/30 9:45:25,https://shop.fang.com/zu/3_436560957.html,"116.441934,39.937608"
,516600元/月,押三付三,861㎡,,,,第1层(共2层),毛坯,住宅底商,否,"生活服务,休闲娱乐",绿地金融中心,霄云里南街霞光里12号,25.00米,15.00米,6.00米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污",2019/7/30 9:56:51,https://shop.fang.com/zu/3_436562259.html,"116.463586,39.961305"
,39000元/月,押二付三,0.00㎡,,,,第1层(共1层),简装修,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",保利中央公园商铺,望京东园七区,8.00米,12.00米,4.80米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/24 15:01:05,https://shop.fang.com/zu/3_437849833.html,"116.490141,39.995086"
,202500元/月,押二付三,900㎡,,,,第2层(共3层),简装修,住宅底商,是,,白纸坊,白纸坊街10号,20.00米,17.00米,5.20米,,15.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水",2019/9/5 12:21:56,https://shop.fang.com/zu/3_438348403.html,"116.353970,39.877168"
,12000元/月,押一付三,1249.99㎡,1245㎡,,,第1层(共5层),精装修,临街门面,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",咸水沽,咸水沽,15.00米,20.00米,4.50米,,4.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污,燃气,外摆区",2019/9/8 9:33:33,https://shop.fang.com/zu/3_438465789.html,
,18000元/月,押二付三,120000.00㎡,,,,第1层(共28层),毛坯,商业街商铺,否,,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,5.00米,5.00米,4.60米,客梯0个，货梯0个,租金已包含,,2019/9/10 10:16:30,https://shop.fang.com/zu/3_433803194.html,"116.461056,39.949984"
,71232元/月,半年付,650000.00㎡,,,,第3层(共21层),简装修,写字楼配套底商,否,,龙湖长楹天街商铺,朝阳北路管庄路口向东50米,5.00米,4.00米,3.00米,客梯4个，货梯2个,15.00元/㎡·月,"停车位,客梯,货梯",2019/7/11 11:04:44,https://shop.fang.com/zu/3_435566350.html,"116.598094,39.924312"
,30000元/月,押二付三,330000.00㎡,,,,第1层(共3层),精装修,商业街商铺,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,8.00米,9.00米,5.00米,客梯18个，货梯6个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/7/19 17:43:13,https://shop.fang.com/zu/3_436021718.html,"116.433366,39.920552"
